,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
4510,FLAT 9 10/F KING TAI COURT  ,0,21/7/2017,2.2,-,-,-,-,-,-
4511,FLAT 21 32/F KING TAI COURT  ,0,21/7/2017,2.3,-,-,-,-,-,-
4512,FLAT 3 25/F LUNG WU HOUSE (BLOCK B) LUNG POON COURT ,33,20/7/2017,5.8,426,579,13615,10017,-,
4513,FLAT 18 19/F KING TAI COURT  ,0,20/7/2017,2.75,-,-,-,-,-,-
4514,FLAT 8 9/F KING TAI COURT  ,0,20/7/2017,2.2,-,-,-,-,-,-
4515,FLAT 15 32/F KING TAI COURT  ,0,20/7/2017,2.95,-,-,-,-,-,-
4516,FLAT 15 31/F KING TAI COURT  ,0,20/7/2017,2.98,-,-,-,-,-,-
4517,FLAT 22 10/F KING TAI COURT  ,0,20/7/2017,1.63,-,-,-,-,-,-
4518,FLAT 12 25/F KING TAI COURT  ,0,20/7/2017,1.71,-,-,-,-,-,-
4519,FLAT 16 15/F KING TAI COURT  ,0,20/7/2017,1.73,-,-,-,-,-,-
4520,FLAT 7 22/F KING TAI COURT  ,0,20/7/2017,1.72,-,-,-,-,-,-
4521,FLAT 22 22/F KING TAI COURT  ,0,20/7/2017,1.69,-,-,-,-,-,-
4522,FLAT 12 29/F KING TAI COURT  ,0,20/7/2017,1.72,-,-,-,-,-,-
4523,FLAT 7 27/F KING TAI COURT  ,0,20/7/2017,1.76,-,-,-,-,-,-
4524,FLAT 2 2/F KING TAI COURT  ,0,20/7/2017,1.95,-,-,-,-,-,-
4525,FLAT 20 2/F KING TAI COURT  ,0,20/7/2017,1.97,-,-,-,-,-,-
4526,FLAT 22 18/F KING TAI COURT  ,0,20/7/2017,1.67,-,-,-,-,-,-
4527,FLAT 27 7/F KING TAI COURT  ,0,20/7/2017,2.11,-,-,-,-,-,-
4528,FLAT 27 12/F KING TAI COURT  ,0,20/7/2017,2.15,-,-,-,-,-,-
4529,FLAT 9 32/F KING TAI COURT  ,0,20/7/2017,2.32,-,-,-,-,-,-
4530,FLAT 9 22/F KING TAI COURT  ,0,20/7/2017,2.29,-,-,-,-,-,-
4531,FLAT 21 20/F KING TAI COURT  ,0,20/7/2017,2.25,-,-,-,-,-,-
4532,FLAT 21 19/F KING TAI COURT  ,0,20/7/2017,2.25,-,-,-,-,-,-
4533,FLAT 11 24/F KING TAI COURT  ,0,20/7/2017,2.82,-,-,-,-,-,-
4534,FLAT E 11/F BLOCK 7 RHYTHM GARDEN ,20,19/7/2017,4.86,-,505,-,9624,-,
4535,FLAT J 22/F BLOCK 4 RHYTHM GARDEN ,20,19/7/2017,5.95,588,689,10119,8636,-,
4536,FLAT 14 23/F CHUN FEI HOUSE (BLOCK C) TIN MA COURT ,34,19/7/2017,5,415,567,12048,8818,-,
4537,FLAT B 23/F TOWER 6 ARIA KOWLOON PEAK ,10,19/7/2017,29.38,1405,1780,20911,16506,2639,47
4538,FLAT C 4/F GA LOK HOUSE  ,45,19/7/2017,3.08,314,-,9809,-,5649,529
4539,FLAT 19 12/F KING TAI COURT  ,0,19/7/2017,2.71,-,-,-,-,-,-
4540,FLAT 14 19/F KING TAI COURT  ,0,19/7/2017,2.84,-,-,-,-,-,-
4541,FLAT 15 22/F KING TAI COURT  ,0,19/7/2017,2.91,-,-,-,-,-,-
4542,FLAT 4 13/F KING TAI COURT  ,0,19/7/2017,1.62,-,-,-,-,-,-
4543,FLAT 4 17/F KING TAI COURT  ,0,19/7/2017,1.64,-,-,-,-,-,-
4544,FLAT 17 18/F KING TAI COURT  ,0,19/7/2017,1.66,-,-,-,-,-,-
4545,FLAT 13 22/F KING TAI COURT  ,0,19/7/2017,1.74,-,-,-,-,-,-
4546,FLAT 13 17/F KING TAI COURT  ,0,19/7/2017,1.71,-,-,-,-,-,-
4547,FLAT 2 5/F KING TAI COURT  ,0,19/7/2017,2.07,-,-,-,-,-,-
4548,FLAT 21 2/F KING TAI COURT  ,0,19/7/2017,2.03,-,-,-,-,-,-
4549,FLAT 8 2/F KING TAI COURT  ,0,19/7/2017,2.06,-,-,-,-,-,-
4550,FLAT 21 6/F KING TAI COURT  ,0,19/7/2017,2.14,-,-,-,-,-,-
4551,FLAT 3 19/F KING TAI COURT  ,0,19/7/2017,2.19,-,-,-,-,-,-
4552,FLAT 27 13/F KING TAI COURT  ,0,19/7/2017,2.16,-,-,-,-,-,-
4553,FLAT 26 14/F KING TAI COURT  ,0,19/7/2017,2.18,-,-,-,-,-,-
4554,FLAT 27 19/F KING TAI COURT  ,0,19/7/2017,2.2,-,-,-,-,-,-
4555,FLAT 21 17/F KING TAI COURT  ,0,19/7/2017,2.23,-,-,-,-,-,-
4556,FLAT 26 25/F KING TAI COURT  ,0,19/7/2017,2.22,-,-,-,-,-,-
4557,FLAT 8 13/F KING TAI COURT  ,0,19/7/2017,2.24,-,-,-,-,-,-
4558,FLAT 28 4/F KING TAI COURT  ,0,19/7/2017,2.6,-,-,-,-,-,-
4559,FLAT 1 27/F KING TAI COURT  ,0,19/7/2017,2.82,-,-,-,-,-,-
4560,FLAT 8 17/F KING TAI COURT  ,0,19/7/2017,2.27,-,-,-,-,-,-
4561,FLAT 8 28/F KING TAI COURT  ,0,19/7/2017,2.33,-,-,-,-,-,-
4562,FLAT 13 9/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,18/7/2017,3.8,338,461,11243,8243,-,
4563,FLAT 8 8/F OI KAN HOUSE (BLOCK C) STAGE 1&2 TSZ OI COURT,23,18/7/2017,3.4,401,503,8479,6759,-,
4564,FLAT 11 3/F ON HONG HOUSE (BLOCK B) TSZ ON COURT ,23,18/7/2017,4.1,529,752,7750,5452,-,
4565,FLAT 13 27/F CHUNG YUEN HOUSE (BLOCK 8) CHUK YUEN NORTH ESTATE ,31,18/7/2017,2.73,447,-,6107,-,-,
4566,FLAT 9 2/F LUNG BIK HOUSE (BLOCK F) LUNG POON COURT ,33,18/7/2017,4.98,383,520,12990,9567,-,
4567,FLAT 17 21/F KING TAI COURT  ,0,18/7/2017,1.68,-,-,-,-,-,-
4568,FLAT 19 9/F KING TAI COURT  ,0,18/7/2017,2.67,-,-,-,-,-,-
4569,FLAT E 5/F FUNG PO MANSION  ,44,18/7/2017,2.8,245,320,11429,8750,1604,30
4570,FLAT 1 6/F KING TAI COURT  ,0,18/7/2017,2.64,-,-,-,-,-,-
4571,FLAT 25 9/F KING TAI COURT  ,0,18/7/2017,1.61,-,-,-,-,-,-
4572,NO. 15 & 17 29/F URBANA LOFTS  ,9,17/7/2017,6.7,372,659,18011,10167,1963,6
4573,FLAT 4 27/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,17/7/2017,4.8,340,462,14118,10390,-,
4574,FLAT A 2/F CAMBRIDGE HEIGHTS  ,17,17/7/2017,5.52,327,470,16881,11745,1950,50
4575,FLAT 12 22/F LUNG WU HOUSE (BLOCK B) LUNG POON COURT ,33,17/7/2017,5.32,383,520,13890,10231,-,
4576,FLAT B 18/F DRAGON GLORY MANSION  ,27,17/7/2017,3.3,220,355,15000,9296,1123,42
4577,FLAT 24 19/F KING TAI COURT  ,0,17/7/2017,1.13,-,-,-,-,-,-
4578,FLAT 16 14/F KING TAI COURT  ,0,17/7/2017,1.72,-,-,-,-,-,-
4579,FLAT 13 32/F KING TAI COURT  ,0,17/7/2017,1.76,-,-,-,-,-,-
4580,FLAT 7 17/F KING TAI COURT  ,0,17/7/2017,1.69,-,-,-,-,-,-
4581,FLAT 13 30/F KING TAI COURT  ,0,17/7/2017,1.77,-,-,-,-,-,-
4582,FLAT 27 4/F KING TAI COURT  ,0,17/7/2017,2.08,-,-,-,-,-,-
4583,FLAT 26 4/F KING TAI COURT  ,0,17/7/2017,2.09,-,-,-,-,-,-
4584,FLAT 26 8/F KING TAI COURT  ,0,17/7/2017,2.13,-,-,-,-,-,-
4585,FLAT 26 10/F KING TAI COURT  ,0,17/7/2017,2.14,-,-,-,-,-,-
4586,FLAT 3 15/F KING TAI COURT  ,0,17/7/2017,2.16,-,-,-,-,-,-
4587,FLAT 3 24/F KING TAI COURT  ,0,17/7/2017,2.22,-,-,-,-,-,-
4588,FLAT 2 23/F KING TAI COURT  ,0,17/7/2017,2.21,-,-,-,-,-,-
4589,FLAT 3 10/F KING TAI COURT  ,0,17/7/2017,2.13,-,-,-,-,-,-
4590,FLAT 27 29/F KING TAI COURT  ,0,17/7/2017,2.22,-,-,-,-,-,-
4591,FLAT 3 32/F KING TAI COURT  ,0,17/7/2017,2.24,-,-,-,-,-,-
4592,FLAT 8 10/F KING TAI COURT  ,0,17/7/2017,2.21,-,-,-,-,-,-
4593,FLAT 10 9/F KING TAI COURT  ,0,17/7/2017,2.79,-,-,-,-,-,-
4594,FLAT 10 22/F KING TAI COURT  ,0,17/7/2017,2.91,-,-,-,-,-,-
4595,FLAT 15 20/F KING TAI COURT  ,0,17/7/2017,2.9,-,-,-,-,-,-
4596,FLAT 1 39/F OI HONG HOSUE (BLOCK L) STAGE 3 TSZ OI COURT,20,14/7/2017,5.8,650,851,8923,6816,-,
4597,FLAT C 2/F MING FUNG MANSION  ,42,14/7/2017,3.9,316,-,12342,-,1687,78
4598,FLAT 4 5/F RAINBOW HOUSE  ,52,14/7/2017,3.25,455,-,7143,-,-,
4599,FLAT A 4/F SUN YUET HOUSE  ,45,14/7/2017,4.32,450,-,9600,-,6703,332
4600,FLAT 5 18/F LUNG WAN HOUSE (BLOCK G) LUNG POON COURT ,28,14/7/2017,5.3,401,514,13217,10311,-,
4601,NO. 47A (FLAT E) 4/F FUNG WAH HOUSE  ,50,14/7/2017,2.45,249,-,9839,-,-,
4602,FLAT 23 25/F KING TAI COURT  ,0,14/7/2017,1.16,-,-,-,-,-,-
4603,FLAT 13 23/F KING TAI COURT  ,0,14/7/2017,1.74,-,-,-,-,-,-
4604,FLAT 7 21/F KING TAI COURT  ,0,14/7/2017,1.71,-,-,-,-,-,-
4605,FLAT B 25/F TOWER 6A LIONS RISE ,8,13/7/2017,8.28,567,736,14603,11250,1869,20
4606,FLAT H 18/F BLOCK 2 (BLOCK B) TROPICANA GARDENS ,35,13/7/2017,4.9,420,623,11667,7865,1716,48
4607,NO. 36 7/F 36 TAK KU LING ROAD  ,57,13/7/2017,3.75,716,-,5237,-,-,
4608,FLAT 9 11/F CHUN SING HOUSE (BLOCK A) TIN MA COURT ,34,13/7/2017,4.1,363,495,11295,8283,-,
4609,FLAT 1 (NO. 24) 4/F CAMBRIDGE BUILDING  ,56,13/7/2017,2.5,392,-,6378,-,7066,178
4610,FLAT 9 33/F CHUN SING HOUSE (BLOCK A) TIN MA COURT ,34,13/7/2017,4.35,363,495,11983,8788,-,
4611,FRONT 3/F 8 NGA TSIN LONG ROAD  ,56,13/7/2017,4,390,-,10256,-,-,
4612,REAR 5/F 37 NGA TSIN WAI ROAD  ,58,13/7/2017,3.88,401,-,9676,-,-,
4613,FLAT C 1/F FULIP HOUSE  ,45,13/7/2017,2.63,277,-,9495,-,-,
4614,FLAT B10 5/F LUEN HOP BUILDING  ,55,13/7/2017,1.5,255,-,5882,-,1910,15
4615,FLAT 20 25/F KING TAI COURT  ,0,13/7/2017,2.27,-,-,-,-,-,-
4616,FLAT 3 16/F WINFAIR BUILDING  ,35,12/7/2017,3.6,267,345,13483,10435,1386,55
4617,FLAT D 25/F LE BILLIONNAIRE  ,14,12/7/2017,11.5,793,1051,14502,10942,2834,76
4618,FLAT 2 25/F KING TAI COURT  ,0,12/7/2017,2.22,-,-,-,-,-,-
4619,FLAT 21 16/F KING TAI COURT  ,0,12/7/2017,2.22,-,-,-,-,-,-
4620,FLAT 9 30/F KING TAI COURT  ,0,12/7/2017,2.33,-,-,-,-,-,-
4621,FLAT 1 24/F KING TAI COURT  ,0,12/7/2017,2.8,-,-,-,-,-,-
4622,FLAT 28 14/F KING TAI COURT  ,0,12/7/2017,2.71,-,-,-,-,-,-
4623,FLAT 10 32/F KING TAI COURT  ,0,12/7/2017,2.95,-,-,-,-,-,-
4624,FLAT E23 1/F LUEN HOP BUILDING  ,55,11/7/2017,2.75,298,-,9228,-,-,
4625,FLAT C 1/F WAN WAH MANSION  ,50,11/7/2017,2.45,292,-,8390,-,1109,29
4626,FLAT 7 38/F TOWER B GALAXIA ,22,11/7/2017,7.3,517,656,14120,11128,3122,144
4627,NO. 43 3/F 43 TAK KU LING ROAD  ,62,11/7/2017,5,680,-,7353,-,3522,200
4628,NO. 6 3/F 6 JUNCTION ROAD  ,71,11/7/2017,23,990,-,23232,-,-,
4629,FLAT 20 29/F KING TAI COURT  ,0,11/7/2017,2.29,-,-,-,-,-,-
4630,FLAT 14 4/F KING TAI COURT  ,0,11/7/2017,2.67,-,-,-,-,-,-
4631,FLAT 8 16/F KING TAI COURT  ,0,11/7/2017,2.26,-,-,-,-,-,-
4632,FLAT 11 17/F KING TAI COURT  ,0,11/7/2017,2.2,-,-,-,-,-,-
4633,FLAT 1 5/F KING TAI COURT  ,0,11/7/2017,2.63,-,-,-,-,-,-
4634,FLAT 1 16/F KING TAI COURT  ,0,11/7/2017,2.74,-,-,-,-,-,-
4635,FLAT 15 4/F KING TAI COURT  ,0,11/7/2017,2.72,-,-,-,-,-,-
4636,FLAT 18 30/F KING TAI COURT  ,0,11/7/2017,2.83,-,-,-,-,-,-
4637,FLAT 22 31/F KING TAI COURT  ,0,11/7/2017,1.75,-,-,-,-,-,-
4638,FLAT 11 16/F KING TAI COURT  ,0,11/7/2017,2.77,-,-,-,-,-,-
4639,FLAT 10 5/F KING TAI COURT  ,0,11/7/2017,2.74,-,-,-,-,-,-
4640,FLAT 19 23/F KING TAI COURT  ,0,11/7/2017,2.8,-,-,-,-,-,-
4641,FLAT 14 20/F KING TAI COURT  ,0,11/7/2017,2.85,-,-,-,-,-,-
4642,FLAT 15 14/F KING TAI COURT  ,0,11/7/2017,2.84,-,-,-,-,-,-
4643,FLAT 1 28/F KING TAI COURT  ,0,11/7/2017,2.83,-,-,-,-,-,-
4644,FLAT 11 26/F KING TAI COURT  ,0,11/7/2017,2.83,-,-,-,-,-,-
4645,FLAT 5 18/F KING TAI COURT  ,0,11/7/2017,1.11,-,-,-,-,-,-
4646,FLAT 14 27/F KING TAI COURT  ,0,11/7/2017,2.9,-,-,-,-,-,-
4647,FLAT A 30/F TOWER 6A LIONS RISE ,8,10/7/2017,8.59,570,740,15070,11608,1945,25
4648,FLAT A 6/F BLOCK 12 TSUI CHUK GARDEN ,31,10/7/2017,4.29,431,480,9954,8938,-,
4649,FLAT 9 (NO. 91) 7/F ON KEUNG BUILDING  ,57,10/7/2017,3.6,523,-,6883,-,-,
4650,NO. 65 4/F 65 FUNG TAK ROAD  ,51,10/7/2017,5.28,828,-,6377,-,-,
4651,FLAT 13 20/F KING TAI COURT  ,0,10/7/2017,1.73,-,-,-,-,-,-
4652,FLAT E19 3/F LUEN HOP BUILDING  ,55,7/7/2017,2.12,259,-,8185,-,-,
4653,FLAT 6 (NO. 39 FRONT) 5/F KAI SAN MANSION  ,58,7/7/2017,2.3,-,-,-,-,-,
4654,FLAT A 6/F NO. 10 SOUTH WALL ROAD  ,17,6/7/2017,5.1,328,470,15549,10851,1903,66
4655,FLAT H 22/F BLOCK 2 BEL AIR HEIGHTS ,21,6/7/2017,6.38,454,585,14053,10906,-,
4656,FLAT A8 7/F BLOCK A SHUNG LING BUILDING ,49,6/7/2017,3.3,316,-,10443,-,7366,121
4657,FLAT 27 25/F KING TAI COURT  ,0,6/7/2017,2.21,-,-,-,-,-,-
4658,FLAT 8 27/F KING TAI COURT  ,0,6/7/2017,2.33,-,-,-,-,-,-
4659,FLAT C11 6/F LUEN HOP BUILDING  ,55,5/7/2017,2.28,255,-,8941,-,-,
4660,NO. 6 1/F 6 JUNCTION ROAD  ,71,5/7/2017,15.6,990,-,15758,-,-,
4661,NO. 15 2/F GOLDEN PHOENIX BUILDING  ,55,5/7/2017,3.93,463,550,8488,7145,3163,271
4662,FLAT A 13/F BLOCK 2 HSIN KUANG CENTRE ,34,5/7/2017,5.35,412,535,12985,10000,7709,176
4663,FLAT 10 16/F KING TAI COURT  ,0,5/7/2017,2.86,-,-,-,-,-,-
4664,FLAT 15 29/F KING TAI COURT  ,0,5/7/2017,2.96,-,-,-,-,-,-
4665,FLAT D 18/F BLOCK 1 RHYTHM GARDEN ,20,4/7/2017,6.18,584,687,10582,8996,-,
4666,FLAT 5 6/F WINFAIR BUILDING  ,35,4/7/2017,3.43,282,357,12163,9608,3865,357
4667,FLAT B 3/F KAR FAT BUILDING  ,39,4/7/2017,3.1,265,287,11698,10801,-,
4668,FLAT 3 (NO. 67 FRONT) 8/F SOUTH WALL MANSION  ,54,4/7/2017,2.5,391,-,6394,-,2444,68
4669,FLAT B 27/F REGENT ON THE HILL  ,20,4/7/2017,7,477,668,14675,10479,2105,71
4670,NO. 25A 3/F 23-25A NGA TSIN LONG ROAD  ,55,4/7/2017,2.97,377,-,7878,-,4753,366
4671,FLAT 28 2/F KING TAI COURT  ,0,4/7/2017,2.43,-,-,-,-,-,-
4672,FLAT 3 24/F LUNG WAN HOUSE (BLOCK G) LUNG POON COURT ,28,3/7/2017,5.67,401,514,14140,11031,-,
4673,FLAT 8 47/F TOWER D GALAXIA ,22,3/7/2017,8.38,517,656,16209,12774,6762,163
4674,FLAT 11 14/F KING TAI COURT  ,0,3/7/2017,2.76,-,-,-,-,-,-
4675,FLAT 14 24/F KING TAI COURT  ,0,3/7/2017,2.88,-,-,-,-,-,-
4676,FLAT 11 32/F KING TAI COURT  ,0,3/7/2017,2.81,-,-,-,-,-,-
4677,FLAT 10 8/F KING TAI COURT  ,0,3/7/2017,2.78,-,-,-,-,-,-
4678,FLAT 28 9/F KING TAI COURT  ,0,3/7/2017,2.66,-,-,-,-,-,-
4679,FLAT 19 24/F KING TAI COURT  ,0,3/7/2017,2.81,-,-,-,-,-,-
4680,FLAT 7 5/F OI FU HOUSE (BLOCK G) STAGE 3 TSZ OI COURT,20,30/6/2017,4.08,506,663,8063,6154,-,
4681,FLAT 3 30/F CHUN WAI HOUSE (BLOCK B) TIN MA COURT ,34,30/6/2017,4.88,415,567,11759,8607,-,
4682,FLAT 9 26/F TOWER A GALAXIA ,22,30/6/2017,8.98,593,751,15143,11957,1549,23
4683,FLAT B 2/F 24-26 KAI TAK ROAD  ,40,30/6/2017,2.3,296,-,7770,-,1917,7
4684,FLAT 11 (NO. 26A) 5/F MAN YUE MANSION (BUILDING)  ,56,29/6/2017,2.55,329,-,7751,-,-,
4685,FLAT B 21/F BLOCK 2 BEL AIR HEIGHTS ,21,29/6/2017,4.85,449,579,10802,8377,-,
4686,FLAT B5 6/F LUEN HOP BUILDING  ,55,29/6/2017,1.97,221,-,8914,-,3151,568
4687,NO. 63 5/F 63 TAK KU LING ROAD  ,50,29/6/2017,3.8,517,-,7350,-,-,
4688,NO. 46A 3/F 46-48 SOUTH WALL ROAD  ,49,29/6/2017,2.4,328,-,7317,-,2257,66
4689,FLAT A 27/F TOWER 5A LIONS RISE ,8,29/6/2017,8,567,736,14109,10870,2029,7
4690,FLAT 28 19/F KING TAI COURT  ,0,29/6/2017,2.76,-,-,-,-,-,-
4691,NO. 51 5/F 51 TSUI FUNG STREET  ,56,27/6/2017,3.76,629,-,5978,-,5611,864
4692,FLAT 2 21/F KING TAI COURT  ,0,27/6/2017,2.19,-,-,-,-,-,-
4693,FLAT 23 3/F CHEUNG TUNG HOUSE TUNG TAU (II) ESTATE ,27,27/6/2017,4.25,439,-,9681,-,-,
4694,FLAT H 11/F FUNG CHEUNG HOUSE  ,48,27/6/2017,4.65,-,-,-,-,-,
4695,FLAT D 23/F BLOCK 2 SAN PO KONG PLAZA ,24,26/6/2017,6,470,622,12766,9646,7252,56
4696,FLAT 42 21/F NGAN FUNG HOUSE (BLOCK 7) FUNG TAK ESTATE ,29,26/6/2017,2.15,349,-,6160,-,-,
4697,FLAT H 29/F BLOCK 3 TSUI CHUK GARDEN ,31,26/6/2017,4.8,591,659,8122,7284,-,
4698,FLAT B 3/F TONG SENG MANSION  ,56,26/6/2017,2.8,-,-,-,-,5769,618
4699,FLAT B 5/F WING WAH HOUSE  ,47,26/6/2017,2.76,352,-,7841,-,-,
4700,FLAT E 19/F BLOCK 5 TSUI CHUK GARDEN ,31,26/6/2017,5.35,484,540,11054,9907,-,
4701,FLAT E 10/F FUNG PO MANSION  ,44,23/6/2017,3.19,245,320,13012,9963,1901,136
4702,FLAT D 12/F PO TSUI MANSION  ,33,23/6/2017,4.05,312,428,12981,9463,3738,395
4703,FLAT 10 20/F ON HONG HOUSE (BLOCK B) TSZ ON COURT ,23,23/6/2017,3.6,421,598,8551,6020,-,
4704,FLAT D 25/F BLOCK 12 TSUI CHUK GARDEN ,31,23/6/2017,7.15,591,659,12098,10850,-,
4705,FLAT 54 8/F NGAN FUNG HOUSE (BLOCK 7) FUNG TAK ESTATE ,29,23/6/2017,1.85,126,-,14683,-,-,
4706,NO. 80 1/F 58-82 CHOI HUNG ROAD YIN HING BUILDING ,56,23/6/2017,3.5,588,-,5952,-,-,
4707,FLAT 7 (NO. 63) 4/F ON KEUNG BUILDING  ,57,22/6/2017,3.25,431,-,7541,-,2191,81
4708,FLAT B 20/F TOWER 6 GRAND VIEW GARDEN ,21,22/6/2017,5.49,538,632,10201,8684,-,
4709,FLAT D 37/F TOWER 3A LIONS RISE ,8,22/6/2017,8.6,567,736,15168,11685,2223,9
4710,FLAT 1 (NO. 34) 4/F MAN YUE MANSION (BUILDING)  ,56,22/6/2017,3.68,480,-,7667,-,-,
4711,FLAT A 23/F TOWER 2 LIONS RISE ,8,22/6/2017,18,1123,1463,16028,12303,1477,-2
4712,FLAT 12 24/F ON YAN HOUSE (BLOCK A) TSZ ON COURT ,26,22/6/2017,4.73,541,741,8743,6383,-,
4713,FLAT 6 8/F KING TAI COURT  ,0,22/6/2017,1.12,-,-,-,-,-,-
4714,FLAT 19 29/F KING TAI COURT  ,0,22/6/2017,2.84,-,-,-,-,-,-
4715,FLAT H39 3/F LUEN HOP BUILDING  ,55,21/6/2017,2.67,302,-,8841,-,-,
4716,FLAT B 16/F KELLIE MANSION  ,39,21/6/2017,3.08,264,343,11667,8980,2082,106
4717,FLAT H 5/F EVERGREEN TOWERS  ,45,21/6/2017,5.4,543,691,9945,7815,727,10
4718,FLAT G 1/F BLOCK 5 PHASE 2 KINGSFORD TERRACE,17,20/6/2017,5,589,691,8489,7236,-,
4719,FLAT C 10/F BLOCK 3 RHYTHM GARDEN ,20,20/6/2017,7.2,591,693,12183,10390,-,
4720,FLAT J 32/F BLOCK 3 PHASE 1 KINGSFORD TERRACE,17,19/6/2017,5.08,484,568,10496,8944,-,
4721,FLAT 8 28/F TAK YIN HOUSE (BLOCK A) TAK KEUNG COURT ,19,19/6/2017,4.85,404,509,12005,9528,-,
4722,NO. 23A 5/F 23-25A LUNG KONG ROAD  ,48,19/6/2017,2.33,231,-,10087,-,-,
4723,NO. 48 2/F 48 KAI TAK ROAD  ,46,19/6/2017,3.5,529,-,6616,-,4524,338
4724,FLAT H 1/F BLOCK 7 RHYTHM GARDEN ,20,19/6/2017,4.47,484,567,9231,7880,-,
4725,FLAT 8 13/F WANG MEI HOUSE (BLOCK C) TIN WANG COURT ,28,19/6/2017,4.7,401,520,11721,9038,-,
4726,FLAT 3 11/F LUNG CHU HOUSE (BLOCK C) LUNG POON COURT ,33,19/6/2017,4.65,426,579,10915,8031,-,
4727,FRONT 1/F 74 SOUTH WALL ROAD  ,57,16/6/2017,3.14,354,-,8864,-,-,
4728,FLAT 3 13/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,16/6/2017,4.53,415,567,10916,7989,-,
4729,NO. 15 & 17 26/F URBANA LOFTS  ,9,16/6/2017,5.9,372,659,15860,8953,1951,0
4730,FLAT E 3/F BLOCK 1 PHASE 2 KINGSFORD TERRACE,17,15/6/2017,4.3,422,495,10190,8687,-,
4731,FLAT C 14/F MANNING THEATRE BUILDING  ,47,15/6/2017,4.03,478,550,8431,7327,-,
4732,FLAT G 11/F TOWER 4 GRAND VIEW GARDEN ,21,15/6/2017,5.45,574,672,9495,8110,-,
4733,NO. 75A 4/F 75A TAK KU LING ROAD  ,55,15/6/2017,1.5,290,-,5172,-,2386,-6
4734,FLAT 11 31/F KING TAI COURT  ,0,15/6/2017,2.84,-,-,-,-,-,-
4735,FLAT 8 6/F CHUN HONG HOUSE (BLOCK E) TIN MA COURT ,34,14/6/2017,4.22,351,479,12017,8806,-,
4736,FLAT B 11/F BAILY COURT  ,19,14/6/2017,4.2,309,525,13592,8000,2859,168
4737,FLAT 8 21/F WINFAIR BUILDING  ,35,14/6/2017,3.7,267,345,13858,10725,2278,130
4738,FLAT 6 33/F LUNG YUE HOUSE (BLOCK 3) LOWER WONG TAI SIN (1) ESTATE ,30,14/6/2017,1.24,544,-,2281,-,-,-
4739,FLAT 9 1/F ON HONG HOUSE (BLOCK B) TSZ ON COURT ,23,14/6/2017,4.05,526,749,7700,5407,-,
4740,FLAT 33 5/F NGAN FUNG HOUSE (BLOCK 7) FUNG TAK ESTATE ,29,13/6/2017,2.35,-,-,-,-,-,
4741,NO. 38 3/F 38 TSEUK LUK STREET  ,56,13/6/2017,3.98,519,-,7669,-,-,
4742,FLAT 16 22/F SUET FUNG HOUSE (BLOCK 5) FUNG TAK ESTATE ,29,13/6/2017,2.45,407,-,6020,-,-,
4743,FLAT H 9/F BLOCK 1 BEL AIR HEIGHTS ,21,13/6/2017,5,454,577,11013,8666,-,
4744,FLAT D 20/F WAH KAY HOUSE  ,44,12/6/2017,3.38,315,344,10730,9826,-,
4745,FLAT C 17/F BLOCK 9 TSUI CHUK GARDEN ,31,12/6/2017,6.45,591,659,10914,9788,-,
4746,FLAT 23 13/F HONG TUNG HOUSE TUNG TAU (II) ESTATE ,38,12/6/2017,2.3,277,-,8303,-,-,
4747,NO. 45 (REAR) 4/F HING FAT HOUSE  ,54,12/6/2017,3.43,429,-,7995,-,-,
4748,FLAT 2 26/F LUNG FUNG HOUSE (BLOCK 2) LOWER WONG TAI SIN (1) ESTATE ,30,12/6/2017,2.5,376,-,6649,-,-,
4749,FLAT 8 6/F WINFAIR BUILDING  ,35,12/6/2017,2.98,267,345,11161,8638,3599,315
4750,FLAT C 9/F TOWER 1 ARIA KOWLOON PEAK ,10,12/6/2017,9.73,755,981,12887,9918,2499,47
4751,FLAT G 2/F SUN TAI HOUSE  ,45,9/6/2017,4,443,-,9029,-,-,
4752,FLAT B 21/F BLOCK 5 RHYTHM GARDEN ,20,9/6/2017,6.38,591,693,10795,9206,-,
4753,FLAT C 9/F BLOCK 2 BEL AIR HEIGHTS ,21,9/6/2017,5.93,454,585,13062,10137,-,
4754,FLAT 16 29/F CHUN ON HOUSE (BLOCK D) TIN MA COURT ,34,8/6/2017,4,363,495,11019,8081,-,
4755,FLAT A 25/F PROFIT MANSION  ,24,8/6/2017,4.34,307,458,14130,9472,2008,85
4756,FLAT D7 14/F SAN PO KONG MANSION  ,53,8/6/2017,3.8,369,-,10298,-,2566,162
4757,FLAT B 8/F BLOCK 3 PHASE 1 KINGSFORD TERRACE,17,8/6/2017,5.85,589,691,9932,8466,-,
4758,FLAT 16 30/F ON YAN HOUSE (BLOCK A) TSZ ON COURT ,26,8/6/2017,6,538,737,11152,8141,-,
4759,FLAT B 11/F PETER'S HOUSE  ,37,8/6/2017,3.3,353,448,9348,7366,-,
4760,FLAT 5 5/F KING TAI COURT  ,0,8/6/2017,1.06,-,-,-,-,-,-
4761,FLAT 7 12/F KING TAI COURT  ,0,8/6/2017,1.67,-,-,-,-,-,-
