,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
4669,FLAT A 3/F BLOCK 9 HEE WONG TERRACE ,33,24/11/2017,6.05,479,527,12630,11480,1915,68
4670,FLAT D 9/F KOON WAH BUILDING  ,44,24/11/2017,4.46,328,480,13598,9292,2196,74
4671,FLAT A 6/F KAM HO COURT  ,32,24/11/2017,4.08,244,373,16721,10938,1706,20
4672,FLAT F 21/F FU GA BUILDING  ,39,24/11/2017,4.81,301,410,15980,11732,5326,501
4673,FLAT B 17/F MILLENNIUM COURT  ,20,24/11/2017,8.73,524,766,16660,11397,3755,337
4674,FLAT A 3/F HUNCLIFF COURT  ,35,23/11/2017,4.63,343,511,13499,9061,2560,123
4675,FLAT 1 18/F ONE SOUTH LANE  ,4,23/11/2017,5.53,210,-,26333,-,1148,16
4676,FLAT A 22/F LAI YIN COURT  ,29,23/11/2017,8,527,738,15180,10840,7818,156
4677,FLAT C 24/F BLOCK 2 YUE SUN MANSION  (with roof),34,23/11/2017,7,408,538,17157,13011,3258,167
4678,NO. 368 2/F 368-370 QUEEN'S ROAD WEST  ,46,23/11/2017,6,434,-,13825,-,-,
4679,FLAT B (NO. 3) 4/F TAI TAK HOUSE  ,56,23/11/2017,3.97,364,-,10907,-,-,
4680,FLAT F 22/F CHESTER COURT  ,33,23/11/2017,5.5,349,422,15759,13033,2963,134
4681,FLAT 2 4/F 8-10 WATER STREET  ,64,23/11/2017,3.5,-,-,-,-,-,
4682,NO. 8A 3/F 8-10 WATER STREET  ,64,23/11/2017,8.9,637,-,13972,-,-,
4683,NO. 10 1/F 8-10 WATER STREET  ,64,23/11/2017,16.8,808,-,20792,-,-,
4684,NO. 8 2/F 8-10 WATER STREET  ,64,23/11/2017,9.27,-,-,-,-,-,
4685,NO. 8 3/F 8-10 WATER STREET  ,64,23/11/2017,9.58,651,-,14716,-,-,
4686,FLAT 1 4/F 8-10 WATER STREET  ,64,23/11/2017,2.52,-,-,-,-,-,
4687,FLAT 3 4/F 8-10 WATER STREET  ,64,23/11/2017,3.8,-,-,-,-,-,
4688,NO. 8 1/F 8-10 WATER STREET  ,64,23/11/2017,9.3,698,-,13324,-,-,
4689,FLAT A 8/F HAU WO COURT  ,34,23/11/2017,5.15,353,509,14589,10118,-,
4690,FLAT 19 12/F YIP CHEONG (CHEUNG) BUILDING  ,50,23/11/2017,4,564,-,7092,-,-,
4691,NO. 8A 2/F 8-10 WATER STREET  ,64,23/11/2017,9.3,687,-,13537,-,-,
4692,NO. 10 2/F 8-10 WATER STREET  ,64,23/11/2017,15.5,-,-,-,-,-,
4693,FLAT 9 (NO. 358A) 10/F CHUNG AH MANSION  ,56,22/11/2017,3.02,343,-,8805,-,3887,293
4694,FLAT C 26/F WESTVIEW HEIGHT   (with roof),20,22/11/2017,5.85,264,411,22159,14234,2201,73
4695,FLAT B 16/F LUNG CHEUNG GARDEN  ,26,21/11/2017,7.18,356,579,20169,12401,4123,242
4696,FLAT 9 10/F SINCERE WESTERN HOUSE  ,55,21/11/2017,7.25,582,-,12457,-,3670,263
4697,NO. 368 1/F 368-370 QUEEN'S ROAD WEST  ,46,21/11/2017,6,434,-,13825,-,-,
4698,NO. 76 7/F SHING TAI BUILDING   (with roof),53,21/11/2017,5.1,401,624,12718,8173,1125,42
4699,FLAT F 4/F BLOCK 2 ELEGANT GARDEN ,33,21/11/2017,6,404,517,14851,11605,3110,211
4700,FLAT C 9/F SUN COURT  ,41,20/11/2017,7.02,457,582,15361,12062,2020,46
4701,FLAT A 38/F LEXINGTON HILL  ,6,20/11/2017,18.8,719,946,26147,19873,2088,41
4702,FLAT A 21/F YEE SHUN MANSION  ,36,20/11/2017,5.15,287,420,17944,12262,2783,102
4703,FLAT A 10/F SHUN FAI BUILDING  ,27,20/11/2017,5,323,493,15480,10142,1357,32
4704,NO. 294 17/F MERIT COURT  ,28,20/11/2017,6,447,762,13423,7874,3513,182
4705,FLAT D 14/F BLOCK 2 HOI SING BUILDING ,27,20/11/2017,6.25,363,545,17218,11468,-,
4706,FLAT C 27/F MOUNT DAVIS  ,14,17/11/2017,18.15,830,1108,21867,16381,2548,61
4707,FLAT G 15/F BLOCK 1 SMITHFIELD COURT ,35,17/11/2017,4.63,302,375,15331,12347,1282,58
4708,FLAT B 1/F TAI PAK MANSION  ,41,17/11/2017,3.53,268,300,13172,11767,1609,66
4709,NO. 370 4/F 368-370 QUEEN'S ROAD WEST  ,46,17/11/2017,6.18,406,-,15222,-,-,
4710,FLAT B 31/F TOWER 2 ISLAND CREST ,11,16/11/2017,13.48,555,751,24288,17949,2827,10
4711,FLAT B 4/F CHEONG YUE MANSION  ,40,16/11/2017,4,233,339,17163,11796,2432,100
4712,FLAT A 12/F LEADER HOUSE  ,36,16/11/2017,4.78,319,-,14984,-,-,
4713,FLAT A 7/F KUI YAN COURT  ,30,16/11/2017,5.85,395,556,14810,10522,7152,139
4714,FLAT B3 7/F TUNG LEE MANSION (BUILDING)  ,55,16/11/2017,5,390,-,12821,-,1152,32
4715,FLAT G 4/F WAH PO BUILDING  ,42,16/11/2017,5.97,419,-,14243,-,-,
4716,FLAT C 3/F PO LUNG HOUSE   (with roof),35,16/11/2017,3,257,-,11673,-,946,-4
4717,FLAT A 9/F ELITE COURT  ,18,16/11/2017,8.5,527,833,16129,10204,2456,52
4718,FLAT 12 23/F LUEN HONG APARTMENTS  ,49,15/11/2017,4.8,328,407,14634,11794,7544,196
4719,NO. 309 4/F 309 QUEEN'S ROAD WEST  ,50,15/11/2017,4.6,372,-,12366,-,4327,667
4720,FLAT C 2/F BLOCK 7 HEE WONG TERRACE ,33,15/11/2017,6.22,476,515,13067,12078,1653,56
4721,FLAT C 16/F SIU CHEUNG BUILDING  ,42,15/11/2017,4.85,349,-,13897,-,-,
4722,FLAT B 5/F NAM CHEONG HOUSE   (with roof),50,15/11/2017,4.2,267,-,15723,-,2469,93
4723,FLAT F 32/F TOWER 2 ISLAND CREST ,11,15/11/2017,8.85,374,496,23663,17843,2573,24
4724,FLAT A 2/F CHIN HOM COURT  ,26,15/11/2017,5.28,323,531,16347,9944,2549,135
4725,FLAT B 24/F TAI PAK COURT (TOWER 2) YING GA GARDEN ,29,15/11/2017,6.8,377,506,18037,13439,5340,393
4726,FLAT C 8/F YUEN FAI COURT  ,35,14/11/2017,5.5,351,455,15670,12088,6758,314
4727,FLAT A 10/F FORTUNE VILLA  ,30,14/11/2017,5.3,361,526,14681,10076,-,
4728,FLAT A 10/F TOWER 3 THE MERTON ,16,14/11/2017,9.5,482,629,19710,15103,4642,192
4729,FLAT 4 12/F SAI WAN NEW APARTMENTS  ,55,14/11/2017,4.5,348,-,12931,-,2939,127
4730,FLAT G 37/F BLOCK 1 CAYMAN RISE ,20,14/11/2017,8.18,464,588,17629,13912,5902,229
4731,NO. 425T (FRONT) 5/F NO. 425S - 425T WING WAH MANSION ,58,14/11/2017,5.39,464,-,11616,-,7440,223
4732,NO. 370 3/F 368-370 QUEEN'S ROAD WEST  ,46,14/11/2017,6.49,406,-,15985,-,3817,354
4733,NO. 184 4/F LUEN TAK BUILDING  ,52,14/11/2017,5.8,554,-,10469,-,-,
4734,FLAT D 15/F BLOCK B CHONG YIP CENTRE ,39,14/11/2017,5.28,329,387,16049,13643,-,
4735,FLAT C 4/F BLOCK A CHONG YIP CENTRE ,39,14/11/2017,3.98,376,459,10585,8671,2377,30
4736,FLAT A 12/F ELITE COURT  ,18,13/11/2017,8.5,527,833,16129,10204,1214,21
4737,FLAT C 4/F SUNGLOW BUILDING  ,31,13/11/2017,6.18,411,512,15036,12070,2590,131
4738,FLAT A 1/F HANG HING COURT  ,36,13/11/2017,4.7,286,360,16434,13056,2237,42
4739,FLAT C 13/F FOOK MOON BUILDING  ,39,10/11/2017,6,384,410,15625,14634,1444,35
4740,FLAT B 3/F GRAND FORTUNE MANSION  ,29,10/11/2017,7.08,450,568,15733,12465,7709,217
4741,FLAT 9 13/F LUEN ON APARTMENTS  ,52,10/11/2017,5.59,417,550,13400,10160,6791,383
4742,FLAT C 6/F TUNG HING MANSION  ,54,9/11/2017,6.18,490,-,12612,-,1201,40
4743,FLAT F 15/F SEA VIEW MANSION  ,41,9/11/2017,5,344,430,14535,11628,7386,129
4744,FLAT D 10/F SCHOLAR COURT  ,22,9/11/2017,5.78,333,475,17357,12168,7447,109
4745,FLAT D 8/F THE MET. SUBLIME  ,6,9/11/2017,7,328,494,21341,14170,1846,0
4746,FLAT B 5/F NO. 60 VICTORIA ROAD  ,14,8/11/2017,7.34,466,633,15747,11592,4263,159
4747,FLAT C 30/F TOWER 2 THE MERTON ,16,8/11/2017,9.55,474,638,20148,14969,3525,118
4748,FLAT B4 1/F BLOCK B BELCHER COURT  (with flat roof),35,8/11/2017,4,279,355,14337,11268,2512,92
4749,FLAT B 36/F TOWER 3 THE MERTON ,16,8/11/2017,12.7,619,802,20517,15835,4615,156
4750,FLAT H 13/F TOWER 2 THE MERTON ,16,7/11/2017,9.4,507,697,18540,13486,2863,95
4751,FLAT C 8/F KENNEDY MANSION  ,58,7/11/2017,4.38,382,-,11466,-,-,
4752,FLAT B9 15/F BLOCK B PHASE 2 KWAN YICK BUILDING,43,7/11/2017,5.4,404,-,13366,-,2991,179
4753,FLAT B 14/F KUI YAN COURT  ,30,6/11/2017,6,395,556,15190,10791,-,
4754,FLAT B 29/F YING WA COURT  ,21,6/11/2017,9.8,466,728,21030,13462,2337,32
4755,FLAT 9 1/F LUEN ON APARTMENTS  ,52,6/11/2017,4.9,417,550,11751,8909,-,
4756,FLAT A3 4/F TUNG LEE MANSION (BUILDING)  ,55,3/11/2017,4.65,390,-,11923,-,-,
4757,FLAT C 14/F IMPERIAL TERRACE  ,21,3/11/2017,5,250,450,20000,11111,6300,233
4758,FLAT B 21/F TOWER 1 THE MERTON ,16,3/11/2017,14.55,660,886,22045,16422,1250,44
4759,FLAT C 12/F TOWER 1 ISLAND CREST ,11,3/11/2017,17,763,1036,22280,16409,1978,32
4760,FLAT B 56/F MANHATTAN HEIGHTS  ,20,3/11/2017,9.1,450,610,20222,14918,7437,63
4761,FLAT G 18/F BLOCK A CHONG YIP CENTRE ,39,3/11/2017,5.8,376,459,15426,12636,1355,36
4762,FLAT B 18/F RICHSUN GARDEN  ,21,3/11/2017,4.87,242,376,20116,12947,3952,313
4763,FLAT B (NO. 1) 1/F 1-3 CHING LIN TERRACE  ,41,2/11/2017,3.33,260,-,12808,-,-,
4764,FLAT B 10/F CHARMING COURT  ,26,2/11/2017,5,287,468,17422,10684,2628,90
4765,FLAT E 10/F TOWER 3 NOVUM WEST ,1,2/11/2017,9.37,359,-,26091,-,-,-
4766,FLAT 2 17/F BIC WAH COURT  ,39,2/11/2017,6.1,357,473,17087,12896,2419,106
4767,FLAT 7 12/F BLOCK B NEW FORTUNE HOUSE ,47,2/11/2017,6.8,481,570,14137,11930,-,
4768,FLAT 4 12/F BLOCK B WAH MING CENTRE ,35,2/11/2017,4.5,299,377,15050,11936,665,8
4769,FLAT B 26/F WAI WAH COURT  ,25,1/11/2017,6.42,344,503,18663,12763,2953,138
4770,FLAT B 19/F BLOCK 1 DRAGONFAIR GARDEN ,28,1/11/2017,5.47,307,429,17801,12739,1580,29
4771,FLAT B 3/F SEA VIEW MANSION  ,41,1/11/2017,4.8,340,430,14118,11163,2542,100
4772,NO. 39 6/F FU YIN COURT  ,22,1/11/2017,6.8,474,733,14346,9277,1987,53
4773,NO. 9 6/F HONG YUE COURT  ,23,1/11/2017,5,381,670,13123,7463,2366,72
4774,FLAT 5 4/F LUEN WAI APARTMENT  ,49,1/11/2017,4.58,328,-,13963,-,-,
4775,FLAT 2 13/F LUEN WAI APARTMENT  ,49,31/10/2017,4.7,372,430,12634,10930,3719,194
4776,FLAT B 2/F BLOCK 1 KONG CHIAN TOWER  (with flat roof),34,31/10/2017,5.2,285,361,18246,14404,1262,49
4777,FLAT D 23/F TOWER 2 THE MERTON ,16,31/10/2017,8.75,482,656,18154,13338,4661,171
4778,FLAT C 1/F KUK FUNG BUILDING  ,47,31/10/2017,4.9,368,-,13315,-,-,
4779,FLAT F (NO. 107) (FRONT) 5/F WING FONG MANSION  ,56,31/10/2017,6.75,501,-,13473,-,-,
4780,FLAT 20 3/F YIP CHEONG (CHEUNG) BUILDING  ,50,30/10/2017,5.55,465,580,11935,9569,1901,58
4781,FLAT G 59/F TOWER 1 THE MERTON ,16,30/10/2017,16.45,663,886,24811,18567,4662,142
4782,FLAT H 59/F TOWER 1 THE MERTON ,16,30/10/2017,16.7,651,887,25653,18828,3006,143
4783,FLAT 1 20/F BLOCK A KA FU BUILDING ,38,30/10/2017,8.6,527,672,16319,12798,-,
4784,FLAT B 6/F SAMTOH BUILDING  ,53,30/10/2017,4.6,333,500,13814,9200,-,
4785,FLAT A4 22/F BLOCK A PHASE 3 KWAN YICK BUILDING,42,30/10/2017,6,421,-,14252,-,1862,50
4786,FLAT B 19/F BLOCK 2 YUE SUN MANSION ,34,30/10/2017,5.8,315,402,18413,14428,2733,164
4787,FLAT D 20/F TOWER 1 ISLAND CREST ,11,30/10/2017,18.28,759,1026,24084,17817,2755,45
4788,FLAT B 6/F TOWER 3 HARBOUR VIEW GARDEN ,26,30/10/2017,6.5,422,561,15403,11586,1832,44
4789,FLAT G 11/F WAH PO BUILDING  ,42,27/10/2017,6,419,580,14320,10345,-,
4790,FLAT A 25/F INTELLIGENT COURT  ,22,27/10/2017,6.25,365,550,17123,11364,1850,45
4791,FLAT G (NO. 15) 7/F KIN YICK MANSION  ,56,26/10/2017,4.78,399,-,11980,-,3766,259
4792,FLAT 3 11/F BLOCK C SMITHFIELD TERRACE ,34,26/10/2017,4.6,314,413,14650,11138,-,
4793,FLAT B 26/F TOWER 3 NOVUM WEST ,1,26/10/2017,9.1,294,-,30936,-,-,-
4794,FLAT C 12/F GREEN VIEW COURT  ,41,26/10/2017,5.8,337,488,17211,11885,1254,55
4795,FLAT 3 14/F BLOCK D SMITHFIELD TERRACE ,34,25/10/2017,5.74,314,413,18274,13893,1266,36
4796,FLAT A 20/F LAI ON BUILDING  ,45,25/10/2017,4.08,267,-,15281,-,-,
4797,FLAT F 25/F TOWER 3 THE MERTON ,16,25/10/2017,8.9,471,615,18896,14472,1169,33
4798,FLAT B 6/F EIGHT SOUTH LANE  ,5,25/10/2017,6.88,314,-,21911,-,1125,11
4799,FLAT 11 14/F LUEN WAI APARTMENT  ,49,25/10/2017,4.68,328,-,14268,-,-,
4800,FLAT B 18/F KAM HING BUILDING  ,37,25/10/2017,4.86,326,448,14908,10848,3007,208
4801,FLAT B 21/F FUNG SING MANSION  ,35,24/10/2017,3.24,173,310,18717,10445,4430,398
4802,FLAT B 14/F SHUN FAI BUILDING  ,27,24/10/2017,4.87,302,451,16126,10798,7914,195
4803,FLAT B 5/F FUNG SING MANSION  ,35,24/10/2017,3.45,210,310,16429,11129,3068,192
4804,FLAT 1 8/F BLOCK B HOI TAO BUILDING ,54,23/10/2017,4,374,480,10695,8333,-,
4805,NO. 382 2/F 380-382 QUEEN'S ROAD WEST  ,46,23/10/2017,5.68,382,-,14869,-,-,
4806,FLAT E 19/F HANG (HAN) YU BUILDING  ,40,23/10/2017,3.27,195,233,16759,14026,5740,610
4807,FLAT 8 16/F BLOCK A WAH MING CENTRE ,35,23/10/2017,4.75,299,-,15886,-,1155,36
4808,FLAT B 20/F FUNG SHING BUILDING  ,44,23/10/2017,8.63,-,-,-,-,-,
4809,FLAT B 8/F IVY ON BELCHER'S  ,16,23/10/2017,6.98,399,551,17494,12668,5026,290
4810,NO. 380 2/F 380-382 QUEEN'S ROAD WEST  ,46,23/10/2017,5.68,382,-,14869,-,-,
4811,NO. 249 4/F 249 DES VOEUX ROAD WEST  ,64,23/10/2017,8.7,580,-,15000,-,4395,691
4812,FLAT A 6/F TO LI GARDEN  ,43,23/10/2017,5.08,372,474,13656,10717,4705,452
4813,FLAT A 42/F TOWER 3 THE MERTON ,16,23/10/2017,8.8,482,629,18257,13990,3344,100
4814,NO. 406E (REAR) 3/F DES VOEUX ROAD WEST BUILDING  ,58,20/10/2017,5.92,551,-,10744,-,1756,38
4815,FLAT F 29/F MARKFIELD BUILDING   (with roof),30,20/10/2017,7.25,380,492,19079,14736,-,
4816,FLAT H 28/F BLOCK 3 CONNAUGHT GARDEN ,35,20/10/2017,6.63,340,450,19494,14729,3199,240
4817,FLAT A 14/F KAM WA BUILDING  ,39,20/10/2017,5.86,380,491,15421,11935,-,
4818,FLAT C 19/F HING WONG BUILDING  ,30,20/10/2017,6.2,394,565,15736,10973,6731,205
4819,FLAT C 12/F ON FAT BUILDING  ,47,19/10/2017,3.94,322,423,12230,9310,-,
4820,FLAT C 13/F PO TAK MANSION  ,36,19/10/2017,5.09,-,476,-,10693,-,
4821,FLAT B 2/F YEE SHUN MANSION  ,36,19/10/2017,4,249,400,16064,10000,-,
4822,FLAT B5 2/F TUNG LEE MANSION (BUILDING)  ,55,19/10/2017,4.88,368,-,13261,-,-,
4823,FLAT F 19/F TOWER 3 THE MERTON ,16,18/10/2017,8.33,471,615,17686,13545,4603,195
4824,FLAT C 5/F TAK MAY HOUSE   (with roof),45,18/10/2017,4.35,353,-,12323,-,3607,211
4825,FLAT B 20/F NO. 60 VICTORIA ROAD  ,14,18/10/2017,7.98,-,633,-,12607,3500,102
4826,FLAT C 21/F BLOCK C CHONG YIP CENTRE ,39,18/10/2017,6,376,459,15957,13072,6105,422
4827,NO. 247 4/F 247 DES VOEUX ROAD WEST  ,64,17/10/2017,8.12,580,-,14000,-,4301,941
4828,NO. 249 3/F 249 DES VOEUX ROAD WEST  ,64,17/10/2017,8.4,600,-,14000,-,4643,0
4829,FLAT A 15/F WING CHEUNG BUILDING  ,33,17/10/2017,4.72,278,367,16978,12861,2924,158
4830,FLAT B 6/F GRAND SCHOLAR  ,14,17/10/2017,7,440,632,15909,11076,2246,46
4831,FLAT F 12/F SEA VIEW MANSION  ,41,16/10/2017,5.05,344,430,14680,11744,8122,291
4832,FLAT D 25/F IVY ON BELCHER'S  ,16,16/10/2017,10.35,535,752,19346,13763,1925,44
4833,FLAT F 5/F WO FAT BUILDING  ,45,16/10/2017,4.35,274,-,15876,-,-,
4834,FLAT H 13/F TRUE LIGHT BUILDING  ,43,13/10/2017,5.69,381,480,14934,11854,1120,22
4835,FLAT F 9/F TOWER 5 NOVUM WEST ,1,13/10/2017,9.46,358,-,26438,-,-,-
4836,FLAT A 27/F TOWER 3 NOVUM WEST ,1,13/10/2017,14.95,540,-,27678,-,-,-
4837,FLAT E 23/F TOWER 5 NOVUM WEST ,1,13/10/2017,7.06,224,-,31521,-,-,-
4838,FLAT C 42/F LEXINGTON HILL  ,6,13/10/2017,18.8,751,1004,25033,18725,2040,61
4839,FLAT H 9/F BLOCK 1 SMITHFIELD COURT ,35,13/10/2017,5.23,302,375,17318,13947,3002,194
4840,FLAT F 19/F FEDERATE BUILDING  ,39,13/10/2017,5,320,405,15625,12346,3172,227
4841,NO. 6 1/F 6-10 WESTERN STREET  ,43,12/10/2017,7.7,-,-,-,-,-,
4842,NO. 106 3/F 102-106 SECOND STREET  ,53,12/10/2017,4.5,350,-,12857,-,-,
4843,FLAT B 11/F TO LI COURT (TOWER 3) YING GA GARDEN ,29,12/10/2017,6.5,377,496,17241,13105,-,
4844,FLAT D 11/F CADOGAN  ,6,12/10/2017,9.45,410,530,23049,17830,1895,21
4845,FLAT 4 3/F BLOCK B NEW FORTUNE HOUSE ,47,12/10/2017,5.73,495,601,11576,9534,5605,544
4846,FLAT A 2/F 242-244 QUEEN'S ROAD WEST  ,45,12/10/2017,4.75,341,-,13930,-,-,
4847,FLAT B 9/F GOODWILL GARDEN  ,25,11/10/2017,5.12,270,455,18963,11253,1442,25
4848,FLAT F G/F TO LI GARDEN  ,43,11/10/2017,4.8,425,535,11294,8972,3503,126
4849,FLAT B 6/F BLOCK C CHONG YIP CENTRE ,39,11/10/2017,5.45,376,459,14495,11874,3608,246
4850,FLAT H 36/F TOWER 2 THE MERTON ,16,10/10/2017,9.8,507,697,19329,14060,4641,140
4851,FLAT A 11/F WO FAT BUILDING  ,45,10/10/2017,3.98,258,-,15426,-,1899,49
4852,FLAT A 28/F TOWER 3 NOVUM WEST ,1,10/10/2017,15.05,540,-,27867,-,-,-
4853,FLAT 4 10/F LUEN HING APARTMENTS  ,54,10/10/2017,5.7,460,580,12391,9828,2647,107
4854,FLAT D 7/F CHEONG KING COURT  ,35,10/10/2017,4.28,271,359,15793,11922,891,7
4855,FLAT 8 24/F BLOCK A WAH MING CENTRE ,35,10/10/2017,4.8,299,391,16054,12276,3395,167
4856,FLAT E 21/F WAH FAI COURT  ,35,9/10/2017,5.68,306,396,18562,14343,7683,230
4857,FLAT C 23/F BRILLIANT COURT  ,40,9/10/2017,7.7,527,610,14611,12623,7077,164
4858,FLAT A 1/F MANIFOLD COURT  ,40,9/10/2017,7.5,409,590,18337,12712,2873,127
4859,FLAT D 18/F TOWER 5 NOVUM WEST ,1,9/10/2017,6.66,230,-,28963,-,-,-
4860,FLAT E 22/F TOWER 5 NOVUM WEST ,1,9/10/2017,6.87,224,-,30668,-,-,-
4861,FLAT 10 (NO. 26) 6/F NO. 22-28 WHITTY STREET COURT ,57,9/10/2017,5,521,-,9597,-,-,
4862,FLAT F 9/F WAH PO BUILDING  ,42,6/10/2017,5.12,311,-,16463,-,1134,19
4863,FLAT B 25/F FORTUNE VILLA   (with roof),30,6/10/2017,7.3,357,514,20448,14202,2141,73
4864,FLAT 6 8/F BLOCK D SMITHFIELD TERRACE ,34,6/10/2017,5.36,314,413,17070,12978,-,
4865,FLAT C 21/F PO LUNG COURT (TOWER 1 ) YING GA GARDEN ,29,6/10/2017,7.1,377,506,18833,14032,3054,184
4866,FLAT D 13/F FOOK MOON BUILDING  ,39,4/10/2017,5.09,313,380,16262,13395,3403,307
4867,FLAT F 16/F BLOCK 1 ELEGANT GARDEN ,33,4/10/2017,6.33,404,517,15668,12244,3588,175
4868,FLAT B 15/F SHUN ON BUILDING  ,30,4/10/2017,5.8,353,500,16431,11600,1656,35
4869,NO. 425Q (REAR) 2/F NO. 425Q - 425R WING WAH MANSION ,58,4/10/2017,5.43,510,650,10647,8354,-,
4870,FLAT A 18/F FUNG SHING BUILDING  ,44,4/10/2017,8.45,539,579,15677,14594,-,
4871,FLAT B 14/F RICHWEALTH MANSION  ,56,3/10/2017,6.88,429,590,16037,11661,4958,595
4872,FLAT 4 37/F BLOCK B SMITHFIELD TERRACE ,34,3/10/2017,5.07,262,339,19351,14956,2464,106
4873,FLAT B 19/F LEXINGTON HILL  ,6,3/10/2017,14.5,612,811,23693,17879,2030,62
4874,FLAT K 43/F TOWER 3 THE MERTON ,16,3/10/2017,7.6,482,629,15768,12083,4615,108
4875,FLAT A 8/F TRUE LIGHT BUILDING  ,43,29/9/2017,5.56,381,-,14593,-,-,
4876,FLAT E 10/F BLOCK 1 CAYMAN RISE ,20,29/9/2017,8.48,523,658,16214,12888,2707,105
4877,FLAT 2 21/F BLOCK B KA ON BUILDING ,32,29/9/2017,7.95,482,655,16494,12137,7087,189
4878,FLAT D 23/F WO YICK MANSION  ,26,29/9/2017,5.72,348,492,16437,11626,6491,225
4879,FLAT 1 8/F BLOCK B NEW FORTUNE HOUSE ,47,29/9/2017,8,525,623,15238,12841,7257,232
4880,FLAT B 6/F SERENE COURT  ,30,29/9/2017,8,475,582,16842,13746,1191,33
4881,FLAT F 6/F SUM WAY MANSION  ,47,28/9/2017,5,355,-,14085,-,-,
4882,FLAT 9 5/F YIP CHEONG (CHEUNG) BUILDING  ,50,28/9/2017,4.33,391,-,11074,-,7994,362
4883,FLAT C 19/F SHUN TAI BUILDING  ,28,28/9/2017,5.4,295,475,18305,11368,6341,291
4884,FLAT 3 13/F BLOCK B NEW FORTUNE HOUSE ,47,28/9/2017,7.6,495,-,15354,-,2104,90
4885,FLAT C 6/F BLOCK 1 YUE SUN MANSION ,34,27/9/2017,6.1,407,529,14988,11531,-,
4886,FLAT A 17/F HANG HING COURT  ,36,27/9/2017,4.68,286,360,16364,13000,4268,423
4887,FLAT D 11/F MUI FUNG APARTMENTS  ,57,27/9/2017,4,343,-,11662,-,-,
4888,FLAT A 11/F SHUN HING BUILDING  ,31,27/9/2017,5.8,368,501,15761,11577,5025,413
4889,FLAT C 7/F TOWER 1 ISLAND CREST  (with flat roof),11,26/9/2017,16.2,725,987,22345,16413,2704,27
4890,FLAT C 3/F KWOK CHUNG HOUSE  ,45,26/9/2017,3.33,228,-,14605,-,-,
4891,NO. 137 3/F 137 SECOND STREET  ,54,26/9/2017,7.1,545,913,13028,7777,-,
4892,NO. 186 6/F LUEN TAK BUILDING  ,52,25/9/2017,6.33,564,-,11223,-,2407,76
4893,FLAT E 36/F TOWER 1 ISLAND CREST ,11,25/9/2017,11.8,462,627,25541,18820,2660,28
4894,FLAT D 18/F TONG NAM MANSION  ,37,25/9/2017,6.38,437,560,14600,11393,4021,325
4895,FLAT C 23/F HARBOUR ONE  ,8,25/9/2017,15.5,662,895,23414,17318,2395,3
4896,FLAT B 13/F SEA VIEW MANSION  ,41,25/9/2017,5.55,340,430,16324,12907,1953,69
4897,FLAT 5 10/F CHEUNG LING MANSION  ,40,25/9/2017,4.85,288,-,16840,-,1156,26
4898,FLAT F 7/F JADEVIEW COURT  ,27,25/9/2017,5.6,330,451,16970,12417,-,
4899,FLAT C 17/F YEN SHUN MANSION  ,30,25/9/2017,4,240,345,16667,11594,2811,145
4900,FLAT H 24/F EVERGREEN TOWER (BLOCK 1) WESTERN GARDEN ,38,22/9/2017,7,424,491,16509,14257,1466,31
4901,FLAT 1 18/F BLOCK A JADE COURT ,39,22/9/2017,5.37,313,373,17150,14391,2968,200
4902,FLAT C 3/F GREENVIEW COURT   (with roof),32,21/9/2017,2.35,119,139,19748,16906,1099,25
4903,FLAT B 2/F CHEONG YUE MANSION  ,40,21/9/2017,3.95,233,339,16953,11652,2012,65
4904,FLAT 6 7/F BLOCK A SMITHFIELD TERRACE ,34,21/9/2017,4.05,224,293,18080,13823,2305,86
4905,FLAT D 10/F TAI PAK TERRACE  ,23,21/9/2017,6.9,432,600,15961,11492,2755,120
4906,FLAT B 38/F TOWER 3 NOVUM WEST ,1,20/9/2017,9.55,294,-,32494,-,-,-
4907,FLAT C 41/F IMPERIAL KENNEDY  ,4,20/9/2017,33,1096,1404,30109,23504,389,-2
4908,FLAT B 21/F TOWER 3 HARBOUR VIEW GARDEN ,26,19/9/2017,7.44,422,561,17626,13258,8126,187
4909,FLAT D 17/F TOWER 5 NOVUM WEST ,1,19/9/2017,6.68,230,-,29059,-,-,-
4910,FLAT A 40/F MANHATTAN HEIGHTS  ,20,19/9/2017,9.2,434,623,21198,14767,2119,74
4911,NO. 51 NO. 51 NO. 51 MOUNT DAVIS ROAD  ,15,19/9/2017,360,5804,6000,62026,60000,-,
4912,FLAT 5 9/F HANG FAI BUILDING  ,48,19/9/2017,5.59,388,-,14407,-,2488,459
4913,FLAT 1 17/F BLOCK B JADE COURT ,39,19/9/2017,5.32,313,373,16997,14263,3298,197
4914,FLAT 12 17/F LUEN HONG APARTMENTS  ,49,19/9/2017,4,328,410,12195,9756,-,
4915,FLAT 5 3/F BLOCK B JADE COURT ,39,18/9/2017,5.58,393,468,14198,11923,5000,576
4916,FLAT 2 27/F BLOCK D SMITHFIELD TERRACE ,34,18/9/2017,5.38,281,370,19146,14541,7171,183
4917,FLAT 9 23/F LUEN HONG APARTMENTS  ,49,18/9/2017,5,372,-,13441,-,1904,50
