,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
3353,FLAT F 32/F BLOCK 1 PHASE 1 DOUBLE COVE,7,24/6/2019,9.7,548,706,17701,13739,2414,34
3354,FLAT 18 12/F KAM HO HOUSE (BLOCK H) KAM FUNG COURT ,24,21/6/2019,5.75,543,742,10589,7749,-,
3355,FLAT E 17/F TOWER 8 LAKE SILVER ,11,21/6/2019,9.6,689,906,13933,10596,3661,125
3356,FLAT C 30/F TOWER 5B OCEANAIRE ,9,20/6/2019,9.5,666,877,14264,10832,1663,42
3357,FLAT J 6/F TOWER 3 ALTISSIMO ,0,20/6/2019,7.87,486,-,16200,-,-,-
3358,FLAT D 11/F TOWER 2 ALTISSIMO ,0,20/6/2019,15.56,876,-,17765,-,-,-
3359,FLAT D 15/F TOWER 2 ALTISSIMO ,0,20/6/2019,16,876,-,18263,-,-,-
3360,FLAT D 12/F TOWER 2 ALTISSIMO ,0,20/6/2019,15.78,876,-,18018,-,-,-
3361,FLAT D 16/F TOWER 2 ALTISSIMO ,0,20/6/2019,16.21,876,-,18505,-,-,-
3362,FLAT H 22/F BLOCK 2 FU FAI GARDEN ,29,20/6/2019,5,570,701,8772,7133,-,
3363,FLAT A 12/F TOWER 2 ALTISSIMO ,0,20/6/2019,17.31,879,-,19694,-,-,-
3364,FLAT E 18/F BLOCK 1 (TOWER A) MARBELLA ,19,20/6/2019,7.3,487,664,14990,10994,2485,103
3365,FLAT H 55/F TOWER 3 LAKE SILVER ,11,20/6/2019,8.88,563,741,15773,11984,3653,159
3366,FLAT 1 4/F KAM SHUN HOUSE (BLOCK F) KAM YING COURT ,29,20/6/2019,4.9,401,514,12219,9533,-,
3367,FLAT E 6/F BLOCK 6 CHEVALIER GARDEN ,33,20/6/2019,4.5,431,485,10441,9278,-,
3368,FLAT J 8/F TOWER 3 ALTISSIMO ,0,19/6/2019,8.1,486,-,16658,-,-,-
3369,FLAT 4 29/F KAM MEI HOUSE (BLOCK G) KAM FUNG COURT ,23,19/6/2019,5.38,532,706,10113,7620,-,
3370,FLAT A 23/F TOWER 2 BAYSHORE TOWERS ,26,19/6/2019,9.3,560,750,16607,12400,2134,55
3371,FLAT 2 32/F BLOCK H PHASE 4 SUNSHINE CITY,26,19/6/2019,6.45,338,464,19083,13901,1771,58
3372,FLAT F 55/F TOWER 5 LAKE SILVER ,11,19/6/2019,11.55,695,913,16619,12651,3648,174
3373,FLAT H 10/F TOWER 3 ALTISSIMO ,0,19/6/2019,8.74,483,-,18095,-,-,-
3374,FLAT 1 29/F KAM KEI HOUSE (BLOCK M) KAM TAI COURT ,20,19/6/2019,5.4,517,722,10445,7479,-,
3375,FLAT 6 16/F KAM YUNG HOUSE (BLOCK A) KAM FUNG COURT ,24,19/6/2019,4.58,436,600,10505,7633,-,
3376,FLAT G 7/F TOWER 3 ALTISSIMO ,0,18/6/2019,6,309,-,19417,-,-,-
3377,FLAT G 2/F TOWER 3 ALTISSIMO ,0,18/6/2019,5.96,309,-,19288,-,-,-
3378,FLAT E 20/F BLOCK 16 PHASE 3 DOUBLE COVE STARVIEW P DOUBLE COVE,5,18/6/2019,8.4,496,-,16935,-,1578,17
3379,FLAT E 28/F BLOCK 12 SADDLE RIDGE GARDEN ,27,18/6/2019,5.75,431,502,13341,11454,-,
3380,FLAT D 16/F TOWER 3 ALTISSIMO ,0,18/6/2019,9.1,525,-,17335,-,-,-
3381,FLAT 17 19/F HENG FUNG HOUSE (BLOCK 3) HENG ON ESTATE ,0,17/6/2019,2.73,485,624,5629,4375,-,
3382,FLAT 3 13/F KAM SHING HOUSE (BLOCK D) KAM TAI COURT ,20,17/6/2019,6.9,650,829,10615,8323,-,
3383,FLAT B 3/F TOWER 9 PHASE 1 VISTA PARADISO,22,17/6/2019,10.2,748,930,13636,10968,7981,69
3384,FLAT 5 24/F YUK ON HOUSE (BLOCK A) KAM ON COURT ,33,17/6/2019,5.76,401,512,14364,11250,-,
3385,FLAT F 10/F TOWER 5 ALTISSIMO ,0,17/6/2019,6.48,308,-,21039,-,-,-
3386,FLAT D 26/F TOWER 2 BAYSHORE TOWERS ,26,17/6/2019,6,404,545,14851,11009,3599,173
3387,FLAT A 29/F TOWER 1 PHASE 1 VISTA PARADISO,22,14/6/2019,16.28,1025,1271,15883,12809,7170,171
3388,FLAT 7 17/F BLOCK P PHASE 3 SUNSHINE CITY,26,14/6/2019,6.35,337,451,18843,14080,-,
3389,FLAT F 17/F BLOCK 2 FU FAI GARDEN ,29,14/6/2019,6.15,431,529,14269,11626,-,
3390,FLAT B 27/F BLOCK 10 MONTE VISTA ,20,14/6/2019,9.32,765,985,12183,9462,3918,135
3391,FLAT 9 34/F KAM YUNG HOUSE (BLOCK A) KAM FUNG COURT ,24,14/6/2019,6.5,637,877,10204,7412,-,
3392,FLAT F 15/F TOWER 3 ALTISSIMO ,0,14/6/2019,6.89,310,-,22232,-,-,-
3393,FLAT G 35/F BLOCK 2 PHASE 1 DOUBLE COVE,7,14/6/2019,8.28,503,622,16461,13312,1428,19
3394,FLAT A 3/F TOWER 3 ALTISSIMO ,0,14/6/2019,13.78,829,-,16621,-,-,-
3395,FLAT 9 21/F LUNG YAN HOUSE (BLOCK B) KAM LUNG COURT ,27,14/6/2019,4.38,554,710,7906,6169,-,
3396,FLAT 22 8/F YIU SHUN HOUSE (BLOCK 4) YIU ON ESTATE ,0,14/6/2019,2.84,443,568,6408,4998,-,
3397,FLAT F 16/F TOWER 3 ALTISSIMO ,0,14/6/2019,6.81,310,-,21961,-,-,-
3398,FLAT E 12/F TOWER 3 ALTISSIMO ,0,14/6/2019,6.63,310,-,21387,-,-,-
3399,FLAT C 31/F TOWER 1 LAKE SILVER ,11,14/6/2019,14.3,887,1159,16122,12338,3633,121
3400,FLAT C 7/F BLOCK 11 MONTE VISTA ,20,14/6/2019,9.25,765,985,12092,9391,7329,157
3401,FLAT E 6/F BLOCK 20 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,14/6/2019,7.84,496,-,15806,-,1943,65
3402,FLAT A 12/F BLOCK 3 PHASE 1 DOUBLE COVE,7,14/6/2019,8.08,496,639,16290,12645,1626,31
3403,FLAT D 26/F BLOCK 3 PHASE 1 DOUBLE COVE,7,13/6/2019,12,795,1034,15094,11605,2446,31
3404,FLAT G 60/F TOWER 8 LAKE SILVER ,11,13/6/2019,7.9,541,711,14603,11111,2574,52
3405,FLAT B 20/F TOWER 4 MA ON SHAN CENTRE ,26,13/6/2019,6.38,375,506,17013,12609,2170,60
3406,FLAT A 9/F TOWER 7 PHASE 2 VISTA PARADISO,21,13/6/2019,9,733,906,12278,9934,3252,113
3407,FLAT 6 25/F LUNG SING HOUSE (BLOCK D) KAM LUNG COURT ,27,12/6/2019,5.1,401,514,12718,9922,-,
3408,FLAT E 31/F BLOCK 18 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,12/6/2019,8.28,497,-,16660,-,1949,50
3409,FLAT 7 21/F BLOCK P PHASE 3 SUNSHINE CITY,26,12/6/2019,6,337,451,17804,13304,1220,45
3410,FLAT D 23/F BLOCK 25 PHASE 3 DOUBLE COVE STARVIEW P DOUBLE COVE,5,12/6/2019,8.36,498,-,16787,-,1684,38
3411,FLAT H 2/F TOWER 5 ALTISSIMO ,0,12/6/2019,8.93,526,-,16971,-,-,-
3412,FLAT D 36/F TOWER 1 THE WATERSIDE ,23,12/6/2019,7.5,488,660,15369,11364,2324,76
3413,FLAT G 32/F BLOCK 3 PHASE 1 DOUBLE COVE,7,12/6/2019,8.65,512,665,16895,13008,1397,24
3414,FLAT A 16/F TOWER 2 ALTISSIMO ,0,11/6/2019,17.51,879,-,19916,-,-,-
3415,FLAT E 10/F TOWER 1 ALTISSIMO ,0,11/6/2019,9.56,504,-,18958,-,-,-
3416,FLAT A 28/F TOWER 1B OCEANAIRE ,9,11/6/2019,12.58,787,1030,15985,12214,3158,73
3417,FLAT H 12/F TOWER 3 ALTISSIMO ,0,11/6/2019,8.99,483,-,18619,-,-,-
3418,FLAT D 3/F BLOCK 2 PHASE 1 DOUBLE COVE,7,11/6/2019,11.88,798,1037,14887,11456,1813,32
3419,FLAT B 25/F TOWER 3C SEANORAMA  (with roof),2,11/6/2019,16,780,-,20506,-,-,-
3420,FLAT D 2/F BLOCK 9 VILLA ATHENA ,26,11/6/2019,9.98,727,901,13728,11077,2818,80
3421,FLAT B 32/F BLOCK 11 SADDLE RIDGE GARDEN ,27,10/6/2019,6.6,591,689,11168,9579,-,
3422,FLAT A 5/F TOWER 2A SEANORAMA ,2,10/6/2019,29.3,1660,-,17653,-,-,-
3423,FLAT B 11/F BLOCK 2 MOUNTAIN SHORE ,20,10/6/2019,8.8,653,862,13476,10209,6145,274
3424,FLAT 13 34/F HENG FUNG HOUSE (BLOCK 3) HENG ON ESTATE ,0,6/6/2019,2.68,449,577,5969,4645,-,
3425,FLAT 6 23/F KAM YIU HOUSE (BLOCK J) KAM YING COURT ,29,6/6/2019,6,554,711,10830,8439,-,
3426,FLAT 9 19/F KAM KAI HOUSE (BLOCK B) KAM YING COURT ,29,6/6/2019,7,645,826,10853,8475,-,
3427,FLAT E 12/F TOWER 1 ALTISSIMO ,0,6/6/2019,9.54,504,-,18923,-,-,-
3428,FLAT A 3/F TOWER 3A SEANORAMA ,2,6/6/2019,29.24,1622,-,18028,-,-,-
3429,FLAT A 21/F BLOCK 8 VILLA OCEANIA ,22,6/6/2019,13.2,954,1225,13836,10776,2202,52
3430,FLAT E 11/F TOWER 3 ALTISSIMO ,0,6/6/2019,6.61,310,-,21313,-,-,-
3431,FLAT D 8/F BLOCK 3 VILLA ATHENA ,26,6/6/2019,10.25,727,901,14099,11376,5966,287
3432,FLAT 8 14/F KAM WING HOUSE (BLOCK C) KAM HAY COURT ,31,6/6/2019,4.7,401,515,11721,9126,-,
3433,FLAT F 12/F BLOCK 2 CHEVALIER GARDEN ,33,6/6/2019,5.4,479,540,11273,10000,-,
3434,FLAT C 27/F BLOCK 14 CHEVALIER GARDEN ,32,6/6/2019,5.5,590,665,9322,8271,-,
3435,FLAT A 21/F BLOCK 1 LA COSTA ,16,5/6/2019,9.3,540,736,17222,12636,1631,47
3436,FLAT 7 29/F KAM LEI HOUSE (BLOCK D) KAM FUNG COURT ,24,5/6/2019,5.3,428,574,12383,9233,-,
3437,FLAT 5 38/F BLOCK G PHASE 4 SUNSHINE CITY,26,5/6/2019,8.8,551,742,15971,11860,4096,151
3438,FLAT 5 29/F KAM KAI HOUSE (BLOCK B) KAM YING COURT ,29,5/6/2019,5.22,401,514,13017,10156,-,
3439,FLAT 3 17/F BLOCK L PHASE 4 SUNSHINE CITY,26,5/6/2019,6,363,491,16529,12220,2450,79
3440,FLAT G 55/F TOWER 7 LAKE SILVER ,11,5/6/2019,8,564,739,14184,10825,3638,121
3441,FLAT C 29/F TOWER 6B OCEANAIRE ,9,5/6/2019,9.75,751,990,12983,9848,3140,67
3442,FLAT E 30/F BLOCK 2 PHASE 1 DOUBLE COVE,7,5/6/2019,12,797,1035,15056,11594,2362,20
3443,FLAT 4 10/F KAM FU HOUSE (BLOCK A) KAM TAI COURT ,20,4/6/2019,7,650,829,10769,8444,-,
3444,FLAT D 15/F TOWER 3 ALTISSIMO ,0,4/6/2019,8.94,525,-,17023,-,-,-
3445,FLAT D 3/F TOWER 5 ALTISSIMO ,0,4/6/2019,8.16,489,-,16695,-,-,-
3446,FLAT D 12/F TOWER 2 - OCEANUS SAUSALITO ,13,4/6/2019,11,795,1079,13836,10195,3192,99
3447,FLAT A 26/F TOWER 7 PHASE 2 VISTA PARADISO,21,4/6/2019,10.4,733,906,14186,11477,7457,224
3448,FLAT 10 32/F KAM LEUNG HOUSE (BLOCK A) KAM YING COURT ,29,4/6/2019,4.99,401,514,12444,9708,-,
3449,FLAT D 23/F TOWER 2 THE WATERSIDE ,23,3/6/2019,7.45,488,675,15266,11037,2272,66
3450,FLAT B 26/F TOWER 3A OCEANAIRE ,9,3/6/2019,14.5,953,1257,15215,11535,1969,48
3451,FLAT A 21/F BLOCK 2 PHASE 1 DOUBLE COVE,7,3/6/2019,8.1,496,639,16331,12676,2437,59
3452,FLAT E 15/F TOWER 9 PHASE 1 VISTA PARADISO,22,3/6/2019,10.78,745,927,14470,11629,1793,64
3453,FLAT B 36/F BLOCK 25 PHASE 3 DOUBLE COVE STARVIEW P DOUBLE COVE,5,3/6/2019,10.43,564,-,18489,-,1176,16
3454,FLAT K 18/F BLOCK 6 CHEVALIER GARDEN ,33,3/6/2019,5.6,437,492,12815,11382,-,
3455,FLAT H 1/F TOWER 3 ALTISSIMO ,0,3/6/2019,7.51,483,-,15547,-,-,-
3456,FLAT E 7/F TOWER 1 ALTISSIMO ,0,31/5/2019,9.38,504,-,18611,-,-,-
3457,FLAT D 8/F TOWER 3 ALTISSIMO ,0,31/5/2019,8.97,525,-,17084,-,-,-
3458,FLAT D 10/F TOWER 3 ALTISSIMO ,0,31/5/2019,8.84,525,-,16830,-,-,-
3459,FLAT B 16/F BLOCK 1 FOK ON GARDEN ,28,31/5/2019,6.4,568,692,11268,9249,-,
3460,FLAT 8 14/F BLOCK N PHASE 3 SUNSHINE CITY,26,31/5/2019,7.65,512,683,14941,11201,4479,268
3461,FLAT E 31/F TOWER 3 OCEAN VIEW ,17,31/5/2019,7.45,473,633,15751,11769,6235,322
3462,FLAT C 6/F BLOCK 5 VILLA OCEANIA ,22,31/5/2019,15.3,1066,1375,14353,11127,7223,144
3463,FLAT C 11/F BLOCK 5 VILLA OCEANIA ,22,31/5/2019,15.7,1066,1375,14728,11418,7661,82
3464,FLAT 2 14/F BLOCK F PHASE 4 SUNSHINE CITY,26,30/5/2019,6.45,338,464,19083,13901,2595,115
3465,FLAT A 11/F BLOCK 2 SADDLE RIDGE GARDEN ,27,30/5/2019,4.69,592,691,7919,6784,-,
3466,FLAT 3 14/F KAM NGA HOUSE (BLOCK H) KAM YING COURT ,29,30/5/2019,5.16,401,514,12868,10039,-,
3467,FLAT D 11/F TOWER 3 ALTISSIMO ,0,30/5/2019,8.92,525,-,16987,-,-,-
3468,FLAT B 23/F BLOCK 20 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,30/5/2019,9.65,564,-,17110,-,1934,36
3469,FLAT E 15/F TOWER 1 THE WATERSIDE ,23,30/5/2019,6.95,483,690,14389,10072,7733,126
3470,FLAT G 28/F BLOCK 3 SADDLE RIDGE GARDEN ,27,29/5/2019,4.55,592,691,7686,6585,-,
3471,FLAT 6 19/F KAM KWAI HOUSE (BLOCK E) KAM FUNG COURT ,23,29/5/2019,4.28,-,596,-,7181,-,
3472,FLAT A 21/F BLOCK 14 CHEVALIER GARDEN ,32,29/5/2019,2.26,-,678,-,3333,-,
3473,FLAT H 10/F TOWER 2 ALTISSIMO ,0,29/5/2019,6.71,316,-,21234,-,-,-
3474,FLAT D 9/F TOWER 3 ALTISSIMO ,0,29/5/2019,8.78,525,-,16731,-,-,-
3475,FLAT 38 3/F HENG KONG HOUSE (BLOCK 1) HENG ON ESTATE ,0,29/5/2019,3.69,349,457,10567,8070,-,
3476,FLAT F 60/F TOWER 3 LAKE SILVER ,11,29/5/2019,8.8,552,723,15942,12172,3381,126
3477,FLAT 16 16/F KAM LAN HOUSE (BLOCK J) KAM FUNG COURT ,24,28/5/2019,4.5,432,591,10417,7614,-,
3478,FLAT H 10/F BLOCK 3 PHASE 1 DOUBLE COVE,7,28/5/2019,8.26,496,639,16653,12926,2432,74
3479,FLAT E 32/F BLOCK 2 (TOWER B) MARBELLA ,19,28/5/2019,7.56,487,664,15524,11386,1736,46
3480,FLAT G 20/F BLOCK 20 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,28/5/2019,9.68,527,-,18368,-,1938,42
3481,FLAT H 15/F TOWER 3 ALTISSIMO ,0,28/5/2019,9.16,483,-,18963,-,-,-
3482,FLAT K 14/F BLOCK 15 CHEVALIER GARDEN ,32,28/5/2019,5.2,437,492,11899,10569,-,
3483,FLAT B 9/F TOWER 2 ALTISSIMO ,0,28/5/2019,8.63,480,-,17985,-,-,-
3484,FLAT D 12/F TOWER 3 ALTISSIMO ,0,28/5/2019,9.05,525,-,17229,-,-,-
3485,FLAT A 17/F TOWER 6 PHASE 2 VISTA PARADISO,21,28/5/2019,9.96,733,906,13588,10993,7458,194
3486,FLAT H 11/F TOWER 3 ALTISSIMO ,0,28/5/2019,8.6,483,-,17803,-,-,-
3487,FLAT I 12/F BLOCK 2 LA COSTA ,16,28/5/2019,7.25,463,633,15659,11453,3203,128
3488,FLAT 4 13/F KAM MAN HOUSE (BLOCK L) KAM TAI COURT ,20,27/5/2019,5.45,521,729,10461,7476,-,
3489,FLAT H 33/F BLOCK 3 PHASE 5 THE TOLO PLACE SUNSHINE CITY,24,27/5/2019,7.75,465,586,16667,13225,1543,34
3490,FLAT F 11/F TOWER 6 PHASE 2 VISTA PARADISO,21,27/5/2019,9.52,733,906,12988,10508,7741,101
3491,FLAT K 19/F BLOCK 11 SADDLE RIDGE GARDEN ,27,27/5/2019,5.65,431,502,13109,11255,-,
3492,FLAT B 1/F TOWER 2 ALTISSIMO ,0,27/5/2019,7.51,480,-,15646,-,-,-
3493,FLAT D 28/F BLOCK 2 LA COSTA ,16,27/5/2019,8,466,635,17167,12598,3592,164
3494,FLAT E 21/F BLOCK 23 PHASE 3 DOUBLE COVE STARVIEW P DOUBLE COVE,5,27/5/2019,8.2,496,-,16532,-,1644,26
3495,FLAT G 6/F BLOCK 17 PHASE 3 DOUBLE COVE STARVIEW P DOUBLE COVE,5,27/5/2019,9.25,546,-,16941,-,1476,15
3496,FLAT F 18/F BLOCK 4 BAYCREST ,20,27/5/2019,8.76,586,790,14949,11089,2871,84
3497,FLAT 1 15/F BLOCK L PHASE 4 SUNSHINE CITY,26,27/5/2019,9.09,618,830,14709,10952,-,
3498,FLAT F 15/F TOWER 1 ALTISSIMO ,0,24/5/2019,15.88,869,-,18276,-,-,-
3499,FLAT B 39/F TOWER 7 LAKE SILVER ,11,24/5/2019,12.49,762,999,16391,12503,3324,75
3500,FLAT B 19/F TOWER 5 LAKE SILVER ,11,24/5/2019,11.1,690,905,16087,12265,2801,88
3501,FLAT 5 36/F KAM WEI HOUSE (BLOCK E) KAM TAI COURT ,20,24/5/2019,6.85,650,829,10538,8263,-,
3502,FLAT F 11/F TOWER 5 ALTISSIMO ,0,24/5/2019,6.57,308,-,21328,-,-,-
3503,FLAT F 9/F TOWER 5 ALTISSIMO ,0,24/5/2019,6.42,308,-,20847,-,-,-
3504,FLAT 1 15/F KAM WING HOUSE (BLOCK C) KAM HAY COURT ,31,24/5/2019,5.86,401,515,14613,11379,-,
3505,FLAT E 2/F TOWER 2 ALTISSIMO ,0,24/5/2019,8.16,527,-,15474,-,-,-
3506,FLAT A 1/F BLOCK 2 FOK ON GARDEN ,28,24/5/2019,6.5,593,721,10961,9015,-,
3507,FLAT B 29/F TOWER 7B OCEANAIRE ,9,24/5/2019,11.9,763,1005,15596,11841,3139,76
3508,FLAT D 7/F TOWER 1 THE WATERSIDE ,23,24/5/2019,6.7,488,660,13730,10152,7951,63
3509,FLAT A 20/F BLOCK 8 PHASE 4 DOUBLE COVE GRANDVIEW DOUBLE COVE,4,24/5/2019,28.65,1454,-,19705,-,-,-
3510,FLAT B 21/F TOWER 2A SEANORAMA ,2,24/5/2019,39,1660,-,23494,-,-,-
3511,FLAT F 23/F TOWER 4 MA ON SHAN CENTRE ,26,24/5/2019,6,381,516,15748,11628,3274,175
3512,FLAT 16 5/F KAM HO HOUSE (BLOCK H) KAM FUNG COURT ,24,23/5/2019,4.5,435,594,10345,7576,-,
3513,FLAT D 7/F TOWER 1B OCEANAIRE ,9,23/5/2019,10.68,736,966,14511,11056,1595,59
3514,FLAT D 22/F TOWER 1A OCEANAIRE ,9,23/5/2019,11,822,1074,13382,10242,3142,69
3515,FLAT H 3/F TOWER 3 ALTISSIMO ,0,23/5/2019,7.63,483,-,15797,-,-,-
3516,FLAT A 15/F BLOCK 1 LA COSTA ,16,23/5/2019,9.1,540,736,16852,12364,2455,77
3517,FLAT C 28/F TOWER 3 OCEAN VIEW ,17,23/5/2019,10.5,783,1047,13410,10029,2912,70
3518,FLAT H 6/F BLOCK 20 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,23/5/2019,13.38,794,-,16851,-,1488,67
3519,FLAT J 24/F BLOCK 17 CHEVALIER GARDEN ,32,23/5/2019,5.33,488,550,10922,9691,-,
3520,FLAT 5 38/F KAM WAI HOUSE (BLOCK C) KAM FUNG COURT ,24,22/5/2019,5.24,532,731,9846,7166,-,
3521,FLAT B 11/F TOWER 4 MA ON SHAN CENTRE ,26,22/5/2019,6.23,375,506,16613,12312,2987,141
3522,FLAT 3 22/F KAM WAI HOUSE (BLOCK C) KAM FUNG COURT ,24,22/5/2019,5.88,601,827,9784,7110,-,
3523,FLAT C 1/F BLOCK 5 MOUNTAIN SHORE ,20,22/5/2019,7.35,482,610,15249,12049,6209,313
3524,FLAT B 16/F TOWER 9 PHASE 5 DOUBLE COVE SUMMIT DOUBLE COVE,4,22/5/2019,36.5,1554,-,23488,-,1152,56
3525,FLAT A 6/F TOWER 5 LAKE SILVER ,11,22/5/2019,12.23,797,1045,15343,11701,3290,131
3526,FLAT H 2/F TOWER 3 ALTISSIMO ,0,22/5/2019,7.55,483,-,15640,-,-,-
3527,FLAT C 8/F TOWER 3 ALTISSIMO ,0,22/5/2019,16.08,876,-,18358,-,-,-
3528,FLAT E 9/F TOWER 1 ALTISSIMO ,0,22/5/2019,9.46,504,-,18778,-,-,-
3529,FLAT 4 25/F BLOCK Q PHASE 3 SUNSHINE CITY,26,22/5/2019,6.37,361,486,17645,13107,3212,187
3530,FLAT H 16/F TOWER 2 ALTISSIMO ,0,22/5/2019,6.8,316,-,21522,-,-,-
3531,FLAT H 7/F TOWER 3 ALTISSIMO ,0,22/5/2019,7.82,483,-,16193,-,-,-
3532,FLAT A 6/F TOWER 3 MA ON SHAN CENTRE ,26,22/5/2019,9,634,848,14196,10613,-,
3533,FLAT 2 29/F BLOCK R PHASE 3 SUNSHINE CITY,26,22/5/2019,5.5,337,449,16320,12249,5429,323
3534,FLAT 5 13/F KAM YIU HOUSE (BLOCK J) KAM YING COURT ,29,22/5/2019,4.77,401,514,11895,9280,-,
3535,FLAT K 2/F TOWER 3 ALTISSIMO ,0,22/5/2019,8.03,517,-,15538,-,-,-
3536,FLAT B 28/F BLOCK 9 MONTE VISTA ,20,22/5/2019,6.9,469,599,14712,11519,2669,79
3537,FLAT A 5/F TOWER 3A SEANORAMA ,2,22/5/2019,29.26,1622,-,18037,-,-,-
3538,FLAT 5 8/F KAM YIU HOUSE (BLOCK J) KAM YING COURT ,29,22/5/2019,5.16,401,514,12868,10039,-,
3539,FLAT E 20/F BLOCK 7 VILLA OCEANIA ,22,21/5/2019,8.28,558,733,14839,11296,1581,32
3540,FLAT J 27/F BLOCK 9 SADDLE RIDGE GARDEN ,27,21/5/2019,5.95,482,564,12344,10550,-,
3541,FLAT D 17/F BLOCK 3 PHASE 5 THE TOLO PLACE SUNSHINE CITY,24,21/5/2019,9.8,654,827,14982,11848,3633,168
3542,FLAT E 6/F TOWER 3 BAYSHORE TOWERS ,26,21/5/2019,6,434,585,13825,10256,1098,30
3543,FLAT A 15/F TOWER 1B OCEANAIRE ,9,21/5/2019,12.88,787,1030,16366,12505,2197,67
3544,FLAT 4 36/F KAM TIN HOUSE (BLOCK J) KAM TAI COURT ,20,20/5/2019,5.9,521,729,11324,8093,-,
3545,FLAT 7 25/F KAM NGA HOUSE (BLOCK H) KAM YING COURT ,29,20/5/2019,6.9,645,826,10698,8354,-,
3546,FLAT 20 4/F HENG SHAN HOUSE (BLOCK 2) HENG ON ESTATE ,0,20/5/2019,2.28,489,629,4663,3625,-,
3547,FLAT H 6/F TOWER 3 ALTISSIMO ,0,20/5/2019,7.76,483,-,16058,-,-,-
3548,FLAT E 15/F TOWER 1 ALTISSIMO ,0,20/5/2019,9.71,504,-,19272,-,-,-
3549,FLAT H 17/F TOWER 7 LAKE SILVER ,11,20/5/2019,11,700,920,15714,11957,3627,166
3550,FLAT D 6/F TOWER 2 ALTISSIMO ,0,20/5/2019,13.77,876,-,15718,-,-,-
3551,FLAT 22 6/F HENG YAT HOUSE (BLOCK 8) HENG ON ESTATE ,0,20/5/2019,2.4,443,570,5418,4211,-,
3552,FLAT 15 4/F KAM LEI HOUSE (BLOCK D) KAM FUNG COURT ,24,20/5/2019,4.1,432,574,9491,7143,-,
3553,FLAT H 6/F BLOCK 16 PHASE 3 DOUBLE COVE STARVIEW P DOUBLE COVE,5,20/5/2019,9.55,579,-,16494,-,1222,11
3554,FLAT D 15/F BLOCK 19 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,20/5/2019,8.12,496,-,16371,-,1931,69
3555,FLAT 13 26/F KAM LAN HOUSE (BLOCK J) KAM FUNG COURT ,24,20/5/2019,3,540,738,5556,4065,-,
3556,FLAT B 26/F BLOCK 5 PHASE 1 DOUBLE COVE,7,20/5/2019,8.32,512,665,16250,12511,1124,36
3557,FLAT L 15/F TOWER 3 ALTISSIMO ,0,20/5/2019,8.38,483,-,17354,-,-,-
3558,FLAT 2 5/F KAM MAN HOUSE (BLOCK L) KAM TAI COURT ,20,17/5/2019,5.95,526,736,11312,8084,-,
3559,FLAT 3 32/F BLOCK G PHASE 4 SUNSHINE CITY,26,17/5/2019,6.6,363,491,18182,13442,3675,261
3560,FLAT H 5/F TOWER 3 ALTISSIMO ,0,17/5/2019,7.7,483,-,15942,-,-,-
3561,FLAT A 6/F BLOCK 6 PHASE 4 DOUBLE COVE GRANDVIEW DOUBLE COVE,4,17/5/2019,26.24,1453,-,18061,-,-,-
3562,FLAT 1 16/F BLOCK Q PHASE 3 SUNSHINE CITY,26,17/5/2019,6.45,369,498,17480,12952,1771,60
3563,FLAT F 10/F TOWER 10 PHASE 1 VISTA PARADISO,22,17/5/2019,14,918,1138,15251,12302,7940,59
3564,FLAT C 4/F TOWER 3 MA ON SHAN CENTRE ,26,17/5/2019,6,375,501,16000,11976,2113,62
3565,FLAT A 9/F BLOCK 4 BAYCREST ,20,17/5/2019,8.92,586,790,15222,11291,2436,74
3566,FLAT C 24/F BLOCK 2 FU FAI GARDEN ,29,16/5/2019,7.2,570,701,12632,10271,-,
3567,FLAT B 8/F TOWER 2 PHASE 1 VISTA PARADISO,22,16/5/2019,11.27,788,977,14299,11533,6637,222
3568,FLAT D 7/F TOWER 2 ALTISSIMO ,0,16/5/2019,13.66,876,-,15588,-,-,-
3569,FLAT C 12/F BLOCK 5 CHEVALIER GARDEN ,33,16/5/2019,6,591,666,10152,9009,-,
3570,FLAT E 24/F TOWER 4 PARK BELVEDERE ,22,16/5/2019,8.06,606,822,13300,9805,-,
3571,FLAT 3 16/F YIU YAN HOUSE (BLOCK 6) YIU ON ESTATE ,0,16/5/2019,3.58,598,778,5987,4602,-,
3572,FLAT H 8/F BLOCK 23 PHASE 3 DOUBLE COVE STARVIEW P DOUBLE COVE,5,16/5/2019,10.87,581,-,18706,-,1646,34
3573,FLAT G 26/F BLOCK 19 PHASE 2 DOUBLE COVE STARVIEW DOUBLE COVE,6,16/5/2019,9.48,564,-,16809,-,1925,35
3574,FLAT E 17/F TOWER 2 LAKE SILVER ,11,16/5/2019,9.45,604,792,15646,11932,2056,48
3575,FLAT 10 15/F LUNG YIU HOUSE (BLOCK C) KAM LUNG COURT ,27,16/5/2019,5.39,401,514,13436,10482,-,
