,Address,BuildingAge,RegDate,Price,SaleableArea,GrossArea,UnitPricePerSaleableArea,UnitPricePerGrossArea,LastHold,GainLoss
2510,FLAT C 6/F TOWER 2 LA CRESTA ,3,20/11/2017,38.27,1602,-,23888,-,-,-
2511,FLAT A 24/F BLOCK 2 EDEN GARDENS ,36,16/11/2017,14.8,1033,1265,14327,11700,-,
2512,FLAT C02 2/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,16/11/2017,5.7,415,536,13735,10634,2052,44
2513,FLAT 9 8/F MEI PAK COURT  ,0,16/11/2017,3.1,-,-,-,-,-,-
2514,FLAT C 5/F BLOCK 5 PHASE 1 ROYAL ASCOT,25,15/11/2017,7.85,594,715,13215,10979,1321,31
2515,FLAT C 37/F BLOCK 8 PHASE 2 ROYAL ASCOT,24,15/11/2017,12.6,974,1127,12936,11180,6919,139
2516,FLAT A 7/F BLOCK 3 PHASE 1 ROYAL ASCOT,25,14/11/2017,9.58,676,822,14172,11655,3105,143
2517,FLAT A 7/F TOWER 2 LA CRESTA ,3,14/11/2017,45.5,1761,-,25838,-,-,-
2518,FLAT A 6/F TOWER 2 LA CRESTA ,3,14/11/2017,45.5,1761,-,25838,-,-,-
2519,FLAT A 6/F TOWER 1 LA CRESTA ,3,14/11/2017,57.42,1980,-,29001,-,-,-
2520,FLAT C 7/F TOWER 2 LA CRESTA ,3,14/11/2017,39.25,1602,-,24500,-,-,-
2521,FLAT C 26/F BLOCK 3 THE PALAZZO ,12,13/11/2017,9.98,689,888,14485,11239,3458,63
2522,FLAT D 11/F BLOCK 10 THE PALAZZO ,12,13/11/2017,10.85,761,996,14258,10894,3448,62
2523,FLAT B 13/F BLOCK 7 PHASE 1 ROYAL ASCOT,25,10/11/2017,11.7,958,1128,12213,10372,3224,143
2524,FLAT A 9/F TOWER 1 LA CRESTA ,3,10/11/2017,100.4,2799,-,35870,-,-,-
2525,FLAT C02 1/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,9/11/2017,6,415,536,14458,11194,1116,12
2526,NO. 1 1/F HOUSE 105 JADE VILLAS ,0,9/11/2017,14.99,-,-,-,-,2181,83
2527,FLAT D 17/F TOWER E THE GRANDVILLE ,14,9/11/2017,9,586,738,15358,12195,1878,50
2528,FLAT 2 18/F BLOCK A SCENERY GARDEN ,36,9/11/2017,10.55,1008,1241,10466,8501,4290,133
2529,FLAT C 11/F BLOCK 7 THE PALAZZO ,12,8/11/2017,11.88,905,1157,13127,10268,2952,54
2530,FLAT 5 13/F MEI PAK COURT  ,0,8/11/2017,2.88,-,-,-,-,-,-
2531,FLAT 9 19/F MEI PAK COURT  ,0,8/11/2017,3.21,-,-,-,-,-,-
2532,FLAT B2 3/F BLOCK B FOREST HILL ,25,7/11/2017,13.8,934,1168,14775,11815,2365,42
2533,FLAT A 8/F TOWER 3 PARC ROYALE ,25,3/11/2017,11,942,1203,11677,9144,5252,330
2534,FLAT A 52/F BLOCK 9 THE PALAZZO ,12,2/11/2017,37,1845,2379,20054,15553,2370,16
2535,FLAT C 30/F BLOCK 2 PHASE 1 ROYAL ASCOT,25,2/11/2017,8.3,594,715,13973,11608,7516,29
2536,FLAT C 11/F BLOCK 8 PHASE 1 PEAK ONE,12,2/11/2017,15,1087,1461,13799,10267,3239,75
2537,FLAT E 10/F BLOCK 7 PHASE 1 ROYAL ASCOT,25,2/11/2017,17.68,1373,1623,12877,10893,5488,216
2538,FLAT A 21/F PHENIX HEIGHTS (BLOCK 2) SHATIN 33 ,36,1/11/2017,17.38,1492,1900,11649,9147,-,
2539,NO. 53 NO. 53 NO. 53 KAU TO HIGHLAND  (with garden),5,1/11/2017,86.25,2595,-,33238,-,-,-
2540,FLAT B 6/F MOUNT VIENNA  ,2,30/10/2017,51,1645,-,31003,-,-,-
2541,FLAT H 33/F BLOCK 10 PHASE 2 ROYAL ASCOT,24,27/10/2017,14.7,1039,1206,14148,12189,7824,110
2542,FLAT 7 11/F MEI YING COURT  ,0,26/10/2017,3.12,-,-,-,-,-,-
2543,FLAT 1 25/F MEI YING COURT  ,0,26/10/2017,3.22,-,-,-,-,-,-
2544,FLAT A 2/F MOUNT VIENNA  ,2,25/10/2017,43,1645,-,26140,-,-,-
2545,FLAT B09 6/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,25/10/2017,4.7,309,391,15210,12020,955,9
2546,FLAT 8 27/F MEI PAK COURT  ,0,25/10/2017,3.29,-,-,-,-,-,-
2547,FLAT A 21/F COURT A TOWER 1 DRAGONS RANGE  (with flat roof),5,25/10/2017,70.1,2182,-,32125,-,-,-
2548,FLAT 5 23/F MEI YING COURT  ,0,25/10/2017,3.04,-,-,-,-,-,-
2549,FLAT 6 27/F MEI YING COURT  ,0,25/10/2017,3.05,-,-,-,-,-,-
2550,FLAT A G/F COURT D TOWER 1 DRAGONS RANGE ,5,24/10/2017,67.45,2606,-,25882,-,-,-
2551,FLAT 4 18/F MEI PAK COURT  ,0,24/10/2017,2.95,-,-,-,-,-,-
2552,FLAT 1 31/F MEI PAK COURT  ,0,24/10/2017,3.3,-,-,-,-,-,-
2553,FLAT 3 16/F MEI PAK COURT  ,0,23/10/2017,2.46,-,-,-,-,-,-
2554,FLAT D 46/F BLOCK 10 PHASE 2 ROYAL ASCOT,24,23/10/2017,13.9,1057,1213,13150,11459,1222,35
2555,FLAT A 5/F BLOCK 26 GREENWOOD TERRACE ,33,20/10/2017,11.1,882,1052,12585,10551,1459,35
2556,FLAT A03 6/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,20/10/2017,18.18,1202,1550,15125,11729,1269,14
2557,FLAT 2 3/F MEI PAK COURT  ,0,20/10/2017,2.5,-,-,-,-,-,-
2558,FLAT 1 14/F MEI YING COURT  ,0,20/10/2017,3.12,451,-,6908,-,-,-
2559,FLAT 8 26/F MEI YING COURT  ,0,20/10/2017,3.28,-,-,-,-,-,-
2560,FLAT A 61/F BLOCK 8 THE PALAZZO ,12,19/10/2017,34.9,1409,1815,24769,19229,1867,39
2561,FLAT B 21/F BLOCK 3 PHASE 1 ROYAL ASCOT,25,19/10/2017,8.55,594,715,14394,11958,5385,235
2562,FLAT D 17/F BLOCK 6 PHASE 1 PEAK ONE,12,18/10/2017,15.98,1014,1351,15759,11828,3214,101
2563,HOUSE B NO. 90 HOUSE B EVERGREEN VILLA ,37,18/10/2017,55.8,-,-,-,-,-,
2564,FLAT G 5/F FICUS GARDEN  ,29,17/10/2017,11.5,935,1070,12299,10748,-,
2565,FLAT 6 20/F MEI YING COURT  ,0,17/10/2017,3.03,-,-,-,-,-,-
2566,HOUSE 18 NO. 10 HOUSE 18 CONIFER LODGE ,34,16/10/2017,16.68,755,994,22093,16781,1499,7
2567,FLAT D 3/F LAUREL COURT (BLOCK 3A) WORLD-WIDE GARDENS ,40,16/10/2017,8.5,880,1025,9659,8293,7399,50
2568,FLAT C 27/F BLOCK 7 THE PALAZZO ,12,13/10/2017,13,906,1156,14349,11246,3410,49
2569,FLAT B 39/F BLOCK 11 THE PALAZZO ,12,13/10/2017,16.78,924,1186,18160,14148,2572,32
2570,FLAT C 14/F LILI COURT (BLOCK 4) WORLD-WIDE GARDENS ,42,11/10/2017,13.3,1255,1445,10598,9204,3732,122
2571,FLAT B 30/F BLOCK 2 PHASE 1 ROYAL ASCOT,25,10/10/2017,8.3,594,715,13973,11608,2788,98
2572,FLAT B09 3/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,9/10/2017,5.17,309,391,16725,13217,1124,26
2573,HOUSE 3 NO. 33 HOUSE 3 GOLDEN TIME VILLAS ,0,6/10/2017,17.6,-,-,-,-,-,
2574,FLAT B 27/F BLOCK 10 THE PALAZZO ,12,4/10/2017,21.3,1223,1568,17416,13584,1204,42
2575,FLAT C 25/F BLOCK 9 PHASE 2 ROYAL ASCOT,24,3/10/2017,12,974,1127,12320,10648,6477,140
2576,FLAT A 13/F BLOCK 3 PHASE 1 ROYAL ASCOT,25,29/9/2017,9.56,676,822,14142,11630,1254,36
2577,FLAT D 22/F BLOCK 6 PHASE 1 PEAK ONE,12,29/9/2017,13.39,1014,1351,13203,9910,2837,47
2578,FLAT G 42/F BLOCK 8 PHASE 2 ROYAL ASCOT,24,29/9/2017,11.68,974,1127,11992,10364,1089,19
2579,FLAT A 15/F LAUREL COURT (BLOCK 3A) WORLD-WIDE GARDENS ,40,27/9/2017,9.56,894,1025,10694,9327,-,
2580,FLAT C 4/F SHATIN LODGE  ,39,22/9/2017,9.28,1005,1110,9234,8360,-,
2581,FLAT 3 26/F MEI PAK COURT  ,0,18/9/2017,2.49,-,-,-,-,-,-
2582,FLAT 2 9/F BLOCK C SCENERY GARDEN ,35,18/9/2017,5.29,408,522,12966,10134,2800,196
2583,FLAT A 22/F ORIENTAL HEIGHTS (BLOCK 1) SHATIN 33 ,36,14/9/2017,18.33,1492,1900,12286,9647,1280,32
2584,FLAT A 35/F BLOCK 10 PHASE 2 ROYAL ASCOT,24,14/9/2017,11,1039,1206,10587,9121,7057,51
2585,FLAT 4 26/F MEI YING COURT  ,0,14/9/2017,3.16,-,-,-,-,-,-
2586,FLAT A 6/F HIBISCUS COURT (BLOCK 5) WORLD-WIDE GARDENS ,42,14/9/2017,14.88,1255,1443,11857,10312,6359,206
2587,FLAT B G/F COURT D TOWER 2 DRAGONS RANGE ,5,13/9/2017,67.45,2356,-,28630,-,-,-
2588,FLAT B 18/F BLOCK 3 THE PALAZZO ,12,11/9/2017,12.38,769,985,16099,12569,2303,51
2589,FLAT A 7/F BLOCK 1 THE PALAZZO ,12,11/9/2017,14,1086,1402,12891,9986,2738,43
2590,FLAT C 27/F BLOCK 2 THE PALAZZO ,12,8/9/2017,10.4,696,892,14940,11657,1137,38
2591,FLAT 8 31/F MEI PAK COURT  ,0,7/9/2017,3.32,-,-,-,-,-,-
2592,FLAT E 3/F COURT C TOWER 2 DRAGONS RANGE ,5,7/9/2017,8.5,692,-,12283,-,936,4
2593,FLAT D 10/F BLOCK 8 PHASE 2 ROYAL ASCOT,24,6/9/2017,12.9,1039,1206,12416,10697,7730,107
2594,FLAT 8 20/F MEI PAK COURT  ,0,4/9/2017,3.24,-,-,-,-,-,-
2595,FLAT B 5/F HIBISCUS COURT (BLOCK 5) WORLD-WIDE GARDENS ,42,4/9/2017,14.1,1272,1468,11085,9605,1558,19
2596,FLAT E 55/F BLOCK 11 THE PALAZZO ,12,1/9/2017,8.88,543,697,16354,12740,2344,59
2597,FLAT D 30/F BLOCK 11 THE PALAZZO ,12,1/9/2017,7.64,495,648,15430,11787,2484,63
2598,FLAT A 30/F BLOCK 7 PHASE 1 ROYAL ASCOT,25,1/9/2017,10,1041,1236,9606,8091,4011,64
2599,FLAT C 4/F TOWER 2 LAKEVIEW GARDEN ,26,1/9/2017,8.18,1017,1278,8043,6401,-,
2600,FLAT B 17/F BLOCK 8 PHASE 2 ROYAL ASCOT,24,31/8/2017,12.28,974,1127,12608,10896,7224,14
2601,FLAT B 38/F BLOCK 3 THE PALAZZO ,12,30/8/2017,13,769,985,16905,13198,3389,35
2602,FLAT D 2/F BLOCK 9 PRISTINE VILLA ,25,29/8/2017,9.83,817,978,12029,10049,-,
2603,FLAT B 10/F BLOCK 5 PHASE 1 ROYAL ASCOT,25,24/8/2017,8.3,594,715,13973,11608,4958,196
2604,FLAT D 4/F SHATIN LODGE  ,39,21/8/2017,10.36,1005,1110,10308,9333,7919,137
2605,NO. 71 NO. 71 NO. 71 KAU TO HIGHLAND  (with garden),5,21/8/2017,99,2629,-,37656,-,-,-
2606,FLAT A 16/F TOWER 6 PARC ROYALE ,25,21/8/2017,11,942,1203,11677,9144,4063,121
2607,HOUSE A15 NO. 2-4 HOUSE A15 VILLE DE CASCADE ,32,18/8/2017,15.64,1761,2243,8881,6973,5532,140
2608,FLAT B 27/F BLOCK 6 THE PALAZZO ,12,17/8/2017,16,891,1146,17957,13962,3366,60
2609,FLAT 4 6/F MEI YING COURT  ,0,14/8/2017,2.58,-,-,-,-,-,-
2610,FLAT B 5/F BLOCK 8 PHASE 2 ROYAL ASCOT,24,11/8/2017,11.5,974,1127,11806,10203,3028,113
2611,FLAT C08 5/F SKY ONE PHASE 2 SKY ONE PEAK ONE,10,11/8/2017,4.74,320,401,14813,11820,2944,65
2612,FLAT C 18/F TOWER C THE GRANDVILLE ,14,10/8/2017,10.08,790,1008,12759,10000,4621,52
2613,FLAT 6 21/F MEI PAK COURT  ,0,10/8/2017,2.62,-,-,-,-,-,-
2614,FLAT D 3/F BLOCK 11 PRISTINE VILLA ,25,10/8/2017,9.28,817,978,11359,9489,2594,77
2615,FLAT A 20/F TOWER D THE GRANDVILLE ,14,4/8/2017,13.88,922,1180,15054,11763,2507,76
2616,FLAT D 21/F BLOCK 7 PHASE 1 ROYAL ASCOT,25,3/8/2017,10.88,1041,1236,10451,8803,1965,28
2617,FLAT C 6/F BLOCK 2 PHASE 1 ROYAL ASCOT,25,2/8/2017,7.6,594,715,12795,10629,7341,11
2618,FLAT 4 11/F BLOCK B SCENERY GARDEN ,35,1/8/2017,6.1,537,687,11359,8879,4959,263
2619,FLAT A 5/F COURT B TOWER 2 DRAGONS RANGE ,5,31/7/2017,25.11,1490,-,16855,-,-,-
2620,FLAT 6 1/F MEI PAK COURT  ,0,28/7/2017,2.18,-,-,-,-,-,-
2621,FLAT B1 G/F BLOCK B FOREST HILL ,25,26/7/2017,13.5,934,1168,14454,11558,2835,71
2622,FLAT A 10/F COURT B TOWER 2 DRAGONS RANGE ,5,26/7/2017,28.06,1490,-,18829,-,-,-
2623,FLAT H2 4/F BLOCK H SHATIN HEIGHTS ,37,25/7/2017,10.5,1294,-,8114,-,-,
2624,NO. 69 NO. 69 NO. 69 KAU TO HIGHLAND  (with garden),5,25/7/2017,80.8,2553,-,31649,-,-,-
2625,FLAT A 21/F ORIENTAL HEIGHTS (BLOCK 1) SHATIN 33 ,36,19/7/2017,16.92,1492,1900,11340,8905,4840,158
2626,FLAT A 4/F BLOCK 23 GREENWOOD TERRACE ,33,19/7/2017,10.58,882,1052,11995,10057,2712,73
2627,FLAT 2 7/F MEI PAK COURT  ,0,18/7/2017,2.24,-,-,-,-,-,-
2628,FLAT A 2/F COURT B TOWER 2 DRAGONS RANGE ,5,18/7/2017,24.02,1490,-,16121,-,-,-
2629,FLAT C 27/F TOWER C THE GRANDVILLE ,14,18/7/2017,10.3,790,1008,13038,10218,2464,50
2630,FLAT 3 18/F MEI PAK COURT  ,0,14/7/2017,2.15,-,-,-,-,-,-
2631,FLAT H 18/F BLOCK 11 PHASE 2 ROYAL ASCOT,24,14/7/2017,11.8,1039,1206,11357,9784,1760,34
2632,FLAT B 6/F BLOCK 9 PRISTINE VILLA ,25,14/7/2017,15.9,1184,1422,13429,11181,-,
2633,FLAT 6 8/F MEI PAK COURT  ,0,14/7/2017,2.52,-,-,-,-,-,-
2634,FLAT 4 2/F BLOCK C SCENERY GARDEN ,35,13/7/2017,5.78,537,687,10764,8413,6672,172
2635,FLAT H1 2/F BLOCK H SHATIN HEIGHTS ,37,13/7/2017,8.4,1118,1290,7513,6512,7410,58
2636,FLAT G 6/F BLOCK 11 PHASE 2 ROYAL ASCOT,24,12/7/2017,11,974,1127,11294,9760,2720,61
2637,FLAT F2 3/F BLOCK F PINE VILLA ,35,12/7/2017,12.98,1038,1130,12505,11487,7227,40
2638,FLAT 2 25/F MEI PAK COURT  ,0,12/7/2017,2.37,-,-,-,-,-,-
2639,FLAT 3 3/F MEI YING COURT  ,0,12/7/2017,2.51,-,-,-,-,-,-
2640,FLAT B 13/F TOWER 5 PARC ROYALE ,25,11/7/2017,12.45,942,1203,13217,10349,3531,149
2641,FLAT A 12/F TOWER 2 PARC ROYALE ,25,11/7/2017,15,1241,1603,12087,9357,1758,26
2642,FLAT F2 8/F BLOCK F SHATIN HEIGHTS ,37,11/7/2017,13.88,1294,1485,10726,9347,2307,72
2643,FLAT B 55/F BLOCK 2 THE PALAZZO ,12,11/7/2017,17,996,1276,17068,13323,2617,37
2644,FLAT 2 1/F MEI PAK COURT  ,0,10/7/2017,2.01,-,-,-,-,-,-
2645,FLAT F 6/F FICUS GARDEN  ,29,7/7/2017,8,822,940,9732,8511,1913,37
2646,HOUSE 31 NO. 52 HOUSE 31 DOUBLE HAVEN ,18,6/7/2017,30,2250,2980,13333,10067,2690,8
2647,FLAT E 42/F BLOCK 3 PHASE 1 ROYAL ASCOT,25,6/7/2017,19.5,1370,1620,14234,12037,5325,225
2648,FLAT 1 2/F MEI YING COURT  ,0,6/7/2017,2.51,-,-,-,-,-,-
2649,FLAT C 63/F BLOCK 9 THE PALAZZO ,12,4/7/2017,36,1703,2379,21139,15132,1626,30
2650,FLAT 3 1/F MEI PAK COURT  ,0,4/7/2017,1.87,-,-,-,-,-,-
2651,FLAT 3 17/F MEI PAK COURT  ,0,4/7/2017,2.15,-,-,-,-,-,-
2652,FLAT 3 20/F MEI PAK COURT  ,0,4/7/2017,2.16,-,-,-,-,-,-
2653,FLAT 3 13/F MEI PAK COURT  ,0,4/7/2017,2.13,-,-,-,-,-,-
2654,FLAT 2 24/F MEI PAK COURT  ,0,4/7/2017,2.37,-,-,-,-,-,-
2655,FLAT A 7/F COURT B TOWER 2 DRAGONS RANGE ,5,3/7/2017,29.13,1490,-,19552,-,-,-
2656,FLAT A 21/F BLOCK 8 PHASE 2 ROYAL ASCOT,24,3/7/2017,12.53,1039,1206,12060,10390,7646,91
2657,FLAT B 19/F BLOCK 2 JULIMOUNT GARDEN ,33,30/6/2017,15.2,1386,1674,10967,9080,3440,79
2658,FLAT F 3/F BLOCK 5 PHASE 1 ROYAL ASCOT,25,30/6/2017,16.35,1370,1620,11934,10093,7739,108
2659,FLAT 1 4/F MEI PAK COURT  ,0,30/6/2017,2.65,-,-,-,-,-,-
2660,FLAT B 30/F BLOCK 5 PHASE 1 ROYAL ASCOT,25,30/6/2017,8.15,594,715,13721,11399,1398,25
2661,FLAT 3 7/F MEI PAK COURT  ,0,30/6/2017,2.08,-,-,-,-,-,-
2662,FLAT B 11/F TOWER D THE GRANDVILLE ,14,29/6/2017,13.5,922,1180,14642,11441,4569,73
2663,FLAT 3 12/F MEI PAK COURT  ,0,29/6/2017,2.12,-,-,-,-,-,-
2664,FLAT 3 11/F MEI PAK COURT  ,0,29/6/2017,2.11,-,-,-,-,-,-
2665,FLAT 3 8/F MEI PAK COURT  ,0,29/6/2017,2.09,-,-,-,-,-,-
2666,FLAT 3 3/F MEI PAK COURT  ,0,29/6/2017,2.02,-,-,-,-,-,-
2667,FLAT 3 32/F MEI PAK COURT  ,0,29/6/2017,2.16,-,-,-,-,-,-
2668,FLAT 3 4/F MEI PAK COURT  ,0,29/6/2017,2.05,-,-,-,-,-,-
2669,FLAT 8 1/F MEI PAK COURT  ,0,29/6/2017,2.46,-,-,-,-,-,-
2670,FLAT 3 27/F MEI PAK COURT  ,0,29/6/2017,2.17,371,-,5847,-,-,-
2671,FLAT 4 13/F MEI PAK COURT  ,0,29/6/2017,2.54,-,-,-,-,-,-
2672,FLAT 5 27/F MEI YING COURT  ,0,29/6/2017,2.64,-,-,-,-,-,-
2673,FLAT 3 2/F MEI PAK COURT  ,0,29/6/2017,1.98,-,-,-,-,-,-
2674,FLAT 7 9/F MEI PAK COURT  ,0,29/6/2017,2.77,-,-,-,-,-,-
2675,FLAT 5 15/F MEI PAK COURT  ,0,28/6/2017,2.52,-,-,-,-,-,-
2676,FLAT 5 7/F MEI YING COURT  ,0,28/6/2017,2.5,-,-,-,-,-,-
2677,FLAT 6 10/F MEI YING COURT  ,0,28/6/2017,2.55,445,-,5727,-,-,-
2678,FLAT 4 8/F MEI PAK COURT  ,0,28/6/2017,2.5,-,-,-,-,-,-
2679,FLAT 5 9/F MEI YING COURT  ,0,28/6/2017,2.52,-,-,-,-,-,-
2680,FLAT 7 2/F MEI YING COURT  ,0,28/6/2017,2.5,-,-,-,-,-,-
2681,FLAT 3 14/F MEI YING COURT  ,0,28/6/2017,2.68,-,-,-,-,-,-
2682,FLAT B 7/F BLOCK 11 PHASE 2 ROYAL ASCOT,24,27/6/2017,9,974,1127,9240,7986,7696,68
2683,FLAT A 7/F PHENIX HEIGHTS (BLOCK 2) SHATIN 33 ,36,27/6/2017,17,1492,1900,11394,8947,4207,139
2684,FLAT 5 29/F MEI PAK COURT  ,0,27/6/2017,2.13,-,-,-,-,-,-
2685,FLAT 5 27/F MEI PAK COURT  ,0,27/6/2017,2.13,-,-,-,-,-,-
2686,FLAT 4 9/F MEI PAK COURT  ,0,27/6/2017,2.51,-,-,-,-,-,-
2687,FLAT 4 1/F MEI PAK COURT  ,0,27/6/2017,2.27,-,-,-,-,-,-
2688,FLAT A 1/F BLOCK 21 GREENWOOD TERRACE ,33,27/6/2017,9.55,882,1052,10828,9078,1603,24
2689,FLAT 6 4/F MEI YING COURT  ,0,27/6/2017,2.47,-,-,-,-,-,-
2690,FLAT 5 22/F MEI PAK COURT  ,0,27/6/2017,2.55,-,-,-,-,-,-
2691,FLAT 5 12/F MEI YING COURT  ,0,27/6/2017,2.55,-,-,-,-,-,-
2692,FLAT 3 23/F MEI PAK COURT  ,0,27/6/2017,2.16,-,-,-,-,-,-
2693,FLAT 6 13/F MEI YING COURT  ,0,27/6/2017,2.58,-,-,-,-,-,-
2694,FLAT 4 7/F MEI YING COURT  ,0,27/6/2017,2.59,-,-,-,-,-,-
2695,FLAT 5 25/F MEI YING COURT  ,0,27/6/2017,2.66,-,-,-,-,-,-
2696,FLAT 6 2/F MEI YING COURT  ,0,27/6/2017,2.4,-,-,-,-,-,-
2697,FLAT 5 4/F MEI YING COURT  ,0,27/6/2017,2.47,-,-,-,-,-,-
2698,FLAT 6 11/F MEI PAK COURT  ,0,27/6/2017,2.56,-,-,-,-,-,-
2699,FLAT 6 24/F MEI YING COURT  ,0,27/6/2017,2.67,-,-,-,-,-,-
2700,FLAT 5 5/F MEI YING COURT  ,0,27/6/2017,2.48,-,-,-,-,-,-
2701,FLAT 5 21/F MEI YING COURT  ,0,27/6/2017,2.63,-,-,-,-,-,-
2702,FLAT 4 18/F MEI YING COURT  ,0,27/6/2017,2.7,-,-,-,-,-,-
2703,FLAT 7 1/F MEI PAK COURT  ,0,27/6/2017,2.43,-,-,-,-,-,-
2704,FLAT 2 6/F MEI PAK COURT  ,0,26/6/2017,2.23,-,-,-,-,-,-
2705,FLAT 5 32/F MEI PAK COURT  ,0,26/6/2017,2.11,-,-,-,-,-,-
2706,FLAT 5 14/F MEI PAK COURT  ,0,26/6/2017,2.52,-,-,-,-,-,-
2707,FLAT 4 21/F MEI PAK COURT  ,0,26/6/2017,2.58,-,-,-,-,-,-
2708,FLAT A 11/F COURT B TOWER 2 DRAGONS RANGE ,5,23/6/2017,31.62,1490,-,21222,-,-,-
2709,FLAT 2 5/F MEI PAK COURT  ,0,23/6/2017,2.22,-,-,-,-,-,-
2710,FLAT B 5/F CYPRESS COURT (BLOCK 2) WORLD-WIDE GARDENS ,41,23/6/2017,24,2217,2500,10825,9600,4920,236
2711,FLAT 5 11/F MEI YING COURT  ,0,23/6/2017,2.54,-,-,-,-,-,-
2712,FLAT 1 23/F MEI YING COURT  ,0,23/6/2017,2.79,-,-,-,-,-,-
2713,FLAT 8 5/F MEI YING COURT  ,0,23/6/2017,2.67,-,-,-,-,-,-
2714,FLAT 5 1/F MEI YING COURT  ,0,23/6/2017,2.28,-,-,-,-,-,-
2715,FLAT B 4/F TOWER 5 LAKEVIEW GARDEN ,26,22/6/2017,7.6,1017,1278,7473,5947,3422,91
2716,FLAT 2 23/F MEI PAK COURT  ,0,22/6/2017,2.36,-,-,-,-,-,-
2717,FLAT C 21/F LAUREL COURT (BLOCK 3A) WORLD-WIDE GARDENS ,40,22/6/2017,9.93,894,1025,11107,9688,2595,58
2718,FLAT 5 6/F MEI YING COURT  ,0,22/6/2017,2.49,-,-,-,-,-,-
2719,FLAT 5 22/F MEI YING COURT  ,0,22/6/2017,2.64,-,-,-,-,-,-
2720,FLAT 1 1/F MEI YING COURT  ,0,22/6/2017,2.35,-,-,-,-,-,-
2721,FLAT 6 11/F MEI YING COURT  ,0,22/6/2017,2.56,-,-,-,-,-,-
2722,FLAT 3 1/F MEI YING COURT  ,0,22/6/2017,2.23,-,-,-,-,-,-
2723,FLAT 4 11/F MEI YING COURT  ,0,22/6/2017,2.63,-,-,-,-,-,-
2724,FLAT 4 4/F MEI YING COURT  ,0,22/6/2017,2.55,-,-,-,-,-,-
2725,FLAT 4 3/F MEI YING COURT  ,0,22/6/2017,2.53,-,-,-,-,-,-
2726,FLAT 5 18/F MEI YING COURT  ,0,22/6/2017,2.61,-,-,-,-,-,-
2727,FLAT 4 27/F MEI YING COURT  ,0,22/6/2017,2.73,450,-,6069,-,-,-
2728,FLAT 5 26/F MEI YING COURT  ,0,22/6/2017,2.66,-,-,-,-,-,-
2729,FLAT 4 17/F MEI PAK COURT  ,0,22/6/2017,2.56,-,-,-,-,-,-
2730,FLAT 1 3/F MEI YING COURT  ,0,22/6/2017,2.57,-,-,-,-,-,-
2731,FLAT 4 21/F MEI YING COURT  ,0,22/6/2017,2.72,-,-,-,-,-,-
2732,FLAT 2 1/F MEI YING COURT  ,0,22/6/2017,2.27,-,-,-,-,-,-
2733,FLAT 5 10/F MEI YING COURT  ,0,22/6/2017,2.53,445,-,5692,-,-,-
2734,FLAT 8 13/F MEI PAK COURT  ,0,22/6/2017,2.78,-,-,-,-,-,-
2735,FLAT 3 13/F MEI YING COURT  ,0,22/6/2017,2.67,-,-,-,-,-,-
2736,FLAT 4 30/F MEI PAK COURT  ,0,22/6/2017,2.6,-,-,-,-,-,-
2737,FLAT 6 26/F MEI YING COURT  ,0,22/6/2017,2.68,-,-,-,-,-,-
2738,FLAT 3 9/F MEI YING COURT  ,0,22/6/2017,2.64,-,-,-,-,-,-
2739,FLAT 5 15/F MEI YING COURT  ,0,22/6/2017,2.58,-,-,-,-,-,-
2740,FLAT 8 13/F MEI YING COURT  ,0,22/6/2017,2.75,-,-,-,-,-,-
2741,FLAT 3 2/F MEI YING COURT  ,0,22/6/2017,2.41,-,-,-,-,-,-
2742,FLAT 4 16/F MEI YING COURT  ,0,22/6/2017,2.68,-,-,-,-,-,-
2743,FLAT 6 22/F MEI YING COURT  ,0,22/6/2017,2.65,-,-,-,-,-,-
2744,FLAT 6 15/F MEI YING COURT  ,0,22/6/2017,2.59,-,-,-,-,-,-
2745,FLAT 8 8/F MEI YING COURT  ,0,22/6/2017,2.7,-,-,-,-,-,-
2746,FLAT 7 12/F MEI YING COURT  ,0,22/6/2017,2.73,-,-,-,-,-,-
2747,FLAT 4 9/F MEI YING COURT  ,0,22/6/2017,2.61,-,-,-,-,-,-
2748,FLAT 8 4/F MEI YING COURT  ,0,22/6/2017,2.66,-,-,-,-,-,-
2749,FLAT 3 17/F MEI YING COURT  ,0,22/6/2017,2.7,-,-,-,-,-,-
2750,FLAT 6 21/F MEI YING COURT  ,0,22/6/2017,2.65,-,-,-,-,-,-
2751,FLAT 2 9/F MEI YING COURT  ,0,22/6/2017,2.61,-,-,-,-,-,-
2752,FLAT 1 24/F MEI YING COURT  ,0,22/6/2017,2.79,-,-,-,-,-,-
2753,FLAT 1 5/F MEI YING COURT  ,0,22/6/2017,2.62,-,-,-,-,-,-
2754,FLAT 6 18/F MEI YING COURT  ,0,22/6/2017,2.62,-,-,-,-,-,-
2755,FLAT 7 9/F MEI YING COURT  ,0,22/6/2017,2.7,-,-,-,-,-,-
2756,FLAT 6 9/F MEI YING COURT  ,0,22/6/2017,2.54,-,-,-,-,-,-
2757,FLAT 2 17/F MEI YING COURT  ,0,22/6/2017,2.67,-,-,-,-,-,-
